thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,ac1,ac2,ac3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3607564810099929,9.493437176005411,0.4768516201234547,6.0,55.1,8.7,11.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4403302644100799,4.845914345500318,-0.9981363058824976,3.0,116.9,8.4,16.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3680010877755402,4.900123475535167,-0.6637978152378842,0.0,109.1,9.0,18.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4057859185966549,4.899055563875663,-0.9631822006701976,1.0,140.5,8.3,20.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.381645640275084,4.696579977216148,-0.8901013043595462,5.0,146.0,8.1,19.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3053011370467359,4.250602087399548,-0.1039682519053772,4.0,151.7,9.5,29.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3090938799061333,4.183356330684353,-0.203746180708042,4.0,149.4,8.4,25.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3334946543031509,4.917736864683254,-0.2720417355898772,5.0,126.0,9.4,19.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3419158508238128,5.792975556222563,0.9764602608906104,5.0,128.2,9.3,20.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3626656190281853,7.156895689187634,1.3351979237977645,5.0,102.3,7.0,10.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.350659677548824,6.060752187442889,1.0485154512310153,2.0,105.7,7.4,10.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3948834767743722,6.995210490297757,1.5549250110260058,3.0,80.0,4.9,11.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4186118348407155,5.741228417164636,1.1952620244562824,5.0,87.2,5.5,11.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4366387761929761,7.732843183234288,0.9637125726960054,6.0,57.2,3.8,17.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4439102853143993,7.181007183095156,0.5752710511563537,7.0,60.4,2.7,26.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4629668052674075,6.595058622096483,0.6593399737394505,4.0,50.6,4.9,10.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4746769971083361,6.32462717177609,0.5266600390040628,3.0,56.8,4.3,14.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4596792739921024,6.057621202457744,0.2535762937457404,6.0,56.1,2.6,26.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.439549442225543,5.928149615821816,0.829130023500877,5.0,102.0,4.5,13.1
