Thigh_left_length,Calf_left_length,Thigh_right_length,Calf_right_length,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,Best X velocity,Average energy,Max height,Max distance,Unique id,Cost,ac1,ac2,ac3
0.27608656637269746,0.24458853999823438,0.28009279945346277,0.1829784366887163,U12,VT8020,17.258379777672964,16.301601489974928,WPG,WPG,0.899,0.884,0.10367426662602272,0.34101051212674943,45.36208961946057,80.3400325782171,0.698095141929372,2.198950153235994,c632e059,10.721372618172381,474.6,6.0,31.7
0.27608656637269746,0.24458853999823438,0.28009279945346277,0.1829784366887163,U12,VT8020,17.258379777672964,16.301601489974928,WPG,WPG,0.899,0.884,0.10367426662602272,0.34101051212674943,44.975644291251406,80.3400325782171,0.698095141929372,2.198950153235994,c632e059,10.721372618172381,474.6,6.0,31.7
0.27608656637269746,0.24458853999823438,0.28009279945346277,0.1829784366887163,U12,VT8020,17.258379777672964,16.301601489974928,WPG,WPG,0.899,0.884,0.10367426662602272,0.34101051212674943,44.956571487501364,80.3400325782171,0.698095141929372,2.198950153235994,c632e059,10.721372618172381,474.6,6.0,31.7
0.27608656637269746,0.24458853999823438,0.28009279945346277,0.1829784366887163,U12,VT8020,17.258379777672964,16.301601489974928,WPG,WPG,0.899,0.884,0.10367426662602272,0.34101051212674943,44.61255326099509,80.3400325782171,0.698095141929372,2.198950153235994,c632e059,10.721372618172381,474.6,6.0,31.7
0.29191543078560467,0.2520284305497655,0.21275762991908473,0.24423663984310207,U12,MN8014,8.30471754249353,4.060729997000178,CPG,SSPG,0.962,0.964,0.10698341285159321,0.33249058434134715,18.79746750214122,34.745310160402305,0.2811803171958286,1.3532254504845225,351d7eb0,0.13181142515035837,457.2,5.6,33.2
0.29191543078560467,0.2520284305497655,0.21275762991908473,0.24423663984310207,U12,MN8014,8.30471754249353,4.060729997000178,CPG,SSPG,0.962,0.964,0.10698341285159321,0.33249058434134715,19.142343755354965,34.745310160402305,0.2811803171958286,1.3532254504845225,351d7eb0,0.13181142515035837,457.2,5.6,33.2
0.29191543078560467,0.2520284305497655,0.21275762991908473,0.24423663984310207,U12,MN8014,8.30471754249353,4.060729997000178,CPG,SSPG,0.962,0.964,0.10698341285159321,0.33249058434134715,29.66781619581019,34.745310160402305,0.2811803171958286,1.3532254504845225,351d7eb0,0.13181142515035837,457.2,5.6,33.2
0.29191543078560467,0.2520284305497655,0.21275762991908473,0.24423663984310207,U12,MN8014,8.30471754249353,4.060729997000178,CPG,SSPG,0.962,0.964,0.10698341285159321,0.33249058434134715,37.64992351640786,34.745310160402305,0.2811803171958286,1.3532254504845225,351d7eb0,0.13181142515035837,457.2,5.6,33.2
0.29191543078560467,0.2520284305497655,0.21275762991908473,0.24423663984310207,U12,MN8014,8.30471754249353,4.060729997000178,CPG,SSPG,0.962,0.964,0.10698341285159321,0.33249058434134715,38.369707080405846,34.745310160402305,0.2811803171958286,1.3532254504845225,351d7eb0,0.13181142515035837,457.2,5.6,33.2
0.27645695249953994,0.2506897008735552,0.2519577690192868,0.231322556089954,MN8014,MN8014,12.260584020337271,8.647683656316723,WPG,CPG,0.903,0.948,0.12108739112519595,0.32262826220417173,18.929904545441556,39.959226802006,0.6688730460489581,0.9193381538623223,ca02e28b,7.285472469624628,446.1,4.6,26.5
0.27645695249953994,0.2506897008735552,0.2519577690192868,0.231322556089954,MN8014,MN8014,12.260584020337271,8.647683656316723,WPG,CPG,0.903,0.948,0.12108739112519595,0.32262826220417173,18.884847471385388,39.959226802006,0.6688730460489581,0.9193381538623223,ca02e28b,7.285472469624628,446.1,4.6,26.5
0.27645695249953994,0.2506897008735552,0.2519577690192868,0.231322556089954,MN8014,MN8014,12.260584020337271,8.647683656316723,WPG,CPG,0.903,0.948,0.12108739112519595,0.32262826220417173,18.538294027900605,39.959226802006,0.6688730460489581,0.9193381538623223,ca02e28b,7.285472469624628,446.1,4.6,26.5
0.27645695249953994,0.2506897008735552,0.2519577690192868,0.231322556089954,MN8014,MN8014,12.260584020337271,8.647683656316723,WPG,CPG,0.903,0.948,0.12108739112519595,0.32262826220417173,18.59569006456124,39.959226802006,0.6688730460489581,0.9193381538623223,ca02e28b,7.285472469624628,446.1,4.6,26.5
0.27645695249953994,0.2506897008735552,0.2519577690192868,0.231322556089954,MN8014,MN8014,12.260584020337271,8.647683656316723,WPG,CPG,0.903,0.948,0.12108739112519595,0.32262826220417173,13.616867528426933,39.959226802006,0.6688730460489581,0.9193381538623223,ca02e28b,7.285472469624628,446.1,4.6,26.5
0.24912261927666998,0.28496996740880287,0.26933075029252246,0.21502061540683476,MN8014,VT8020,20.531026123527322,16.813515983405157,WPG,WPG,0.853,0.897,0.101497926557086,0.36406765580731454,21.35023993358332,71.44646448734682,0.9100713024010125,1.2817818087186057,06fd7a9e,17.08048811678421,368.4,4.0,26.9
0.24912261927666998,0.28496996740880287,0.26933075029252246,0.21502061540683476,MN8014,VT8020,20.531026123527322,16.813515983405157,WPG,WPG,0.853,0.897,0.101497926557086,0.36406765580731454,12.171790676389165,71.44646448734682,0.9100713024010125,1.2817818087186057,06fd7a9e,17.08048811678421,368.4,4.0,26.9
0.24912261927666998,0.28496996740880287,0.26933075029252246,0.21502061540683476,MN8014,VT8020,20.531026123527322,16.813515983405157,WPG,WPG,0.853,0.897,0.101497926557086,0.36406765580731454,22.916672282406353,71.44646448734682,0.9100713024010125,1.2817818087186057,06fd7a9e,17.08048811678421,368.4,4.0,26.9
0.24912261927666998,0.28496996740880287,0.26933075029252246,0.21502061540683476,MN8014,VT8020,20.531026123527322,16.813515983405157,WPG,WPG,0.853,0.897,0.101497926557086,0.36406765580731454,22.7150806258083,71.44646448734682,0.9100713024010125,1.2817818087186057,06fd7a9e,17.08048811678421,368.4,4.0,26.9
