thigh_length,calf_length,motor_hip_name,motor_knee_name,gear_hip_ratio,gear_knee_ratio,gearbox_hip,gearbox_knee,ik_height,best_index,best_cost,ac1,ac2,ac3
0.3413486628582322,0.1506999568858655,MAD_M6C12,U10,14.984659597181778,25.198356595695,WPG,WPG,0.31148598842181435,0,-41.667345455123865,994.8,0.5,47.6
0.33969414173599843,0.159729527117849,MAD_M6C12,U12,14.873107228970182,16.822030470650887,WPG,WPG,0.347892581736899,3,-394.5927246350472,911.0,1.3,46.3
0.3490558693178927,0.1689312902612271,VT8020,U12,12.18673388254119,14.328580648040454,WPG,WPG,0.34481164861792535,4,-131.70172913233438,997.3,2.3,50.0
0.34388122591919523,0.15170976425833693,VT8020,U12,17.31643124193735,20.022892800718427,WPG,WPG,0.3163782182937165,0,-238.49598982386223,994.8,1.6,50.0
0.3337223197995434,0.1607097475010511,MAD_M6C12,U12,18.294937114752166,18.136448904834104,WPG,WPG,0.34803825293358875,3,-539.8996115277281,984.6,1.7,49.5
0.347156228257141,0.1559403801252588,MAD_M6C12,U12,16.16828705567322,15.215175195384642,WPG,WPG,0.40503458576090706,1,-279.19040620603784,999.9,1.3,47.1
0.345237159077149,0.15544273136957815,MAD_M6C12,U12,14.092289700640851,13.579343825980482,WPG,CPG,0.34023605643124144,6,-281.2561227122603,992.5,1.5,49.9
0.3499487088000709,0.1519961102257691,MAD_M6C12,U12,15.112728119038717,19.99104577778972,WPG,WPG,0.32375933818565206,3,-440.207004446773,903.1,0.9,49.8
0.34307191912821594,0.1500003228726548,MAD_M6C12,U12,16.456637385993325,16.347965979793813,WPG,WPG,0.3695111770358269,3,-528.8534662111808,757.4,2.1,43.9
0.3288042106251574,0.15035757165029126,MAD_M6C12,U12,18.82803827612596,16.493905173565054,WPG,WPG,0.37955367969186515,1,-352.5237181525761,801.7,2.5,47.5
0.33386036425318916,0.15064437765222097,MAD_M6C12,U12,20.170594884839876,18.558287557893735,WPG,WPG,0.3707635348048153,2,-668.971660307263,783.8,1.6,44.5
0.3476317286491172,0.15734906549495978,MAD_M6C12,U12,14.74177665432633,17.917041638284488,WPG,WPG,0.36866990896472307,5,-498.18654328449395,877.0,2.1,44.9
0.3422216565170668,0.15070042561389993,MAD_M6C12,U12,18.330979053110163,15.583279068867828,WPG,CPG,0.38819219064531474,5,-347.9971148881795,781.2,2.2,47.2
0.3245478719674997,0.15009145772012963,MAD_M6C12,U12,22.447913065679337,15.057864187890635,WPG,WPG,0.36617692110345423,3,-328.42841062363607,798.3,2.0,44.9
0.3326566490672427,0.15035566913062626,MAD_M6C12,U12,18.84053137455711,14.956313704491127,WPG,WPG,0.35935945515454465,7,-289.73509264136607,793.5,2.5,41.3
0.33329416759165276,0.15006527629675037,MAD_M6C12,U12,22.024212246108906,13.77842683197884,WPG,WPG,0.35332946068749,5,-241.98270316084273,804.6,2.6,46.5
0.3359408255206676,0.15972395241608073,MAD_M6C12,U12,16.78400288819177,16.89337628435714,WPG,WPG,0.3554013312725426,5,-303.0623509975576,814.6,3.3,45.4
0.33690542757176617,0.15255311098123878,MAD_M6C12,U12,17.13373405964081,15.070775730054693,WPG,WPG,0.3814337384218186,0,-258.3941676335194,739.7,3.4,44.3
0.3321331143909572,0.15310902170605775,MAD_M6C12,U12,20.326163853714903,17.46121975783028,WPG,WPG,0.3718271337789395,7,-437.51901162398417,770.7,3.6,46.2
0.33680622888511863,0.1534069762459543,MAD_M6C12,U12,19.54750613335022,17.755764747280537,WPG,WPG,0.3701685632433306,4,-525.9754549945613,807.9,3.5,45.4
0.31964970515864605,0.15252788086835767,MAD_M6C12,U12,22.88874073488317,19.521017041735565,WPG,WPG,0.3589832510998277,2,-699.0497782086484,805.3,3.1,43.5
0.30748447096726994,0.16037730376766957,MAD_M6C12,U12,24.31020394499809,16.674340513793155,WPG,WPG,0.3547919025188022,7,-218.84632980338526,774.8,3.1,43.9
0.307927211641561,0.16560497203838448,MAD_M6C12,U12,26.508128914656783,18.491285226079256,WPG,WPG,0.3032036031309122,6,-417.7704277930909,766.2,2.6,45.9
0.31387766853645316,0.16731195466082524,MAD_M6C12,U12,22.83048377646211,20.360149223641404,WPG,WPG,0.3144402048988486,2,-528.7940970158587,875.3,3.0,43.7
0.3086205325829322,0.1769479111095128,MAD_M6C12,U10,21.612329212493776,20.658247176857376,WPG,WPG,0.3040900007500329,7,-58.84686258097299,801.2,2.6,41.6
0.3126451377587236,0.16319754711926804,MAD_M6C12,U10,21.188965390807443,25.41516215919426,WPG,WPG,0.32344960019236674,3,-112.82017604140606,961.9,1.6,43.1
0.3162311042487023,0.15819914426682696,MAD_M6C12,U12,20.61625552107043,21.96476666922778,WPG,WPG,0.3030750380164038,5,-187.5460205324183,937.3,2.7,40.7
0.3181488085447836,0.16603666193495534,VT8020,U12,16.9656640218944,24.82558745315999,WPG,WPG,0.30005908464184433,7,-146.929043975811,994.0,2.3,42.8
0.332472677090315,0.16472369769389933,VT8020,U12,13.126146912967746,24.20543082109254,WPG,WPG,0.30912328083198953,0,-143.161658223044,924.6,2.3,41.6
0.3311645911093324,0.16135197250350072,VT8020,U12,18.203413028569244,24.182605098474227,WPG,WPG,0.3073694498628705,0,-202.7180574655102,963.3,1.9,38.4
0.3331720769833712,0.1517220325819643,MAD_M6C12,U12,18.001438094164754,19.469630362789548,WPG,WPG,0.31555081564688914,4,-433.5586562530188,927.6,2.4,41.1
0.3466848879337453,0.15150284277307666,VT8020,U12,13.209386573770683,16.593492728725053,WPG,WPG,0.34346984928990965,4,-221.3737428092105,866.5,3.2,38.7
0.34738980043973544,0.15562963864349022,VT8020,MN8014,15.146258550951858,18.55882773460403,WPG,WPG,0.3495211277381569,3,-130.4689640562807,896.8,2.2,39.0
0.34562320102842087,0.15977704223475656,VT8020,U12,17.392326317708914,22.222345479765693,WPG,WPG,0.3113356809069107,7,-339.5379347400148,999.4,2.6,38.3
0.34344491584904124,0.1563960622436201,VT8020,U12,14.432917898951843,22.18928459517889,WPG,WPG,0.3136255520654425,4,-392.88373584827,937.8,2.5,36.9
0.3381681405976893,0.15434771330929728,VT8020,U12,14.642437729246506,21.613164887991186,WPG,WPG,0.31504857034245004,4,-474.9020565675261,954.1,2.6,39.9
0.3465168037803953,0.16004930300579143,VT8020,U12,14.37528833192642,20.093469601710865,WPG,WPG,0.30993052846206054,1,-157.9881250692581,922.7,2.5,38.1
0.34847148732811617,0.15941119144395388,VT8020,U12,15.319223335786084,20.502123587854793,WPG,WPG,0.31054207684212826,6,-516.4144563367284,948.1,2.1,34.8
0.3499183423086588,0.16739097703878372,VT8020,U12,13.026699685055327,20.13782492995638,CPG,WPG,0.3395210115074372,2,-415.05215848662704,935.5,2.5,35.1
0.3437496248902162,0.1588539940469712,VT8020,U12,13.617076407762056,22.27065659608382,CPG,WPG,0.3128204931690346,3,-303.9239350707286,988.7,1.8,38.3
0.3483848106071562,0.1527106975471795,VT8020,U12,10.752610712758292,22.035248979235465,CPG,WPG,0.3291049141947112,2,-595.9634883959898,949.1,2.3,36.6
0.34885990397066924,0.15009944810638143,VT8020,U12,14.814721565716683,19.180922467340714,WPG,WPG,0.3203978553897681,7,-269.75585072463645,964.3,1.9,37.1
0.34985791465718324,0.15049269688007766,VT8020,U12,13.921058858733556,19.373805622249286,WPG,WPG,0.3180743552438236,2,-345.1701060030004,918.0,1.7,37.5
0.34989341781672556,0.1532034023537847,VT8020,U12,12.697612395433419,20.675385185779476,WPG,WPG,0.33398314054747635,6,-524.3721963585199,966.1,1.7,35.9
0.3484461957335629,0.1500748344558561,VT8020,U12,16.618259922990237,19.9179250657481,WPG,WPG,0.33287437086615607,7,-323.30299782731436,931.2,1.9,36.2
0.3455703195425685,0.15064068083474147,VT8020,U12,15.596236903588748,20.01445796875695,WPG,WPG,0.3094547105017319,2,-327.3839886628317,963.5,1.6,38.4
0.3497143864623908,0.15007051969929497,VT8020,U12,19.56730144682678,20.032516613836798,WPG,WPG,0.31460603411614707,6,-413.14700265187605,925.5,1.2,34.9
0.3495136598595345,0.15268773034130298,VT8020,U12,18.590795052442886,20.603768708405255,WPG,WPG,0.3347383145041722,5,-585.9813682617333,938.3,1.8,37.1
0.34653086244141773,0.15064006186850196,MAD_M6C12,U12,19.736901632257855,19.738712509037587,WPG,WPG,0.32236213977706396,4,-606.2627530141377,887.6,2.6,35.0
0.34905333276387274,0.1541928195763822,VT8020,U12,19.89891173721724,19.811626770197552,WPG,WPG,0.30902574829451407,4,-431.5894438483156,908.9,1.7,35.4
0.3491292381112221,0.1542115026351546,MAD_M6C12,U12,18.83010858317909,19.764613728234405,WPG,WPG,0.3150356825385056,5,-608.5947669891965,905.5,2.6,35.0
0.34977328609712854,0.1544834801713357,MAD_M6C12,U12,15.675064665349023,19.342295091703836,WPG,WPG,0.3218573351944598,5,-358.14333237173696,929.7,3.0,35.2
0.34997076915904357,0.15419122043419617,MAD_M6C12,U12,15.256757136488087,20.1096009183548,CPG,WPG,0.31737834420098954,4,-399.97252826014204,850.0,3.3,35.4
0.34683467804223844,0.1629578210143985,MAD_M6C12,U12,14.816513334195061,18.919097121374662,WPG,WPG,0.362582762269946,1,-516.5607526416305,846.0,3.2,35.7
0.34664465844700393,0.16945575002682722,MAD_M6C12,U12,15.01006320813471,16.970044394184654,WPG,WPG,0.37478659905280615,0,-321.1927585237604,933.6,3.3,35.5
0.3487429052804538,0.16676046250326948,MAD_M6C12,U12,16.199336539527472,19.370940174515834,WPG,WPG,0.34278024176320443,7,-517.1935509732396,889.5,3.5,35.1
0.3496967118456511,0.15067567888155398,VT8020,U12,13.402259814478843,20.221284595917467,WPG,WPG,0.32620894817117385,2,-356.88110654918046,943.1,2.9,34.3
0.34861954959802605,0.15246350567956346,MAD_M6C12,U12,16.738011452507678,20.058793113885425,WPG,WPG,0.33375901914903006,7,-475.88632946564275,955.5,3.3,33.9
0.3482523314481145,0.15950673042921396,MAD_M6C12,U12,15.24273629815922,19.840335613961628,WPG,WPG,0.3282129111834107,0,-238.47628293152698,955.1,3.3,35.3
0.3499956953226325,0.15768631950703216,MAD_M6C12,U12,15.824053199040556,19.374441519709464,WPG,WPG,0.30969982540761354,0,-427.45910415876585,959.7,3.1,36.2
0.3494768425719182,0.1572223205131494,MAD_M6C12,U12,14.45655664331145,20.12355275516683,WPG,WPG,0.30940034960630713,1,-645.893707226214,986.4,2.4,37.6
0.34999693713154856,0.1562540862004143,VT8020,U12,14.044251023162996,20.164201081548235,WPG,WPG,0.30568209843193034,3,-492.3655809491375,907.0,3.0,36.3
0.34992264772849946,0.16084366728637312,MAD_M6C12,U12,15.890069144381332,22.166695136205668,WPG,WPG,0.30089831181365234,5,-595.2290543592252,947.5,2.3,37.9
0.3494679398778012,0.165746937636309,MAD_M6C12,U12,13.268385591086325,22.79760825290569,WPG,WPG,0.3008854217008031,3,-604.4190257219935,981.6,2.3,37.3
0.34958404424572403,0.15932150835310246,MAD_M6C12,U12,16.048646270432762,20.430541810684332,CPG,WPG,0.3032480533957644,2,-321.27586326028165,952.0,2.6,36.7
0.3493532959144357,0.163191538302699,MAD_M6C12,U12,11.672589748802508,21.41021587281574,CPG,WPG,0.30668803411916207,3,-551.3708057130161,967.2,2.3,37.2
0.34943084664757773,0.16401827991797177,MAD_M6C12,U12,14.644307737000856,20.34526308253882,WPG,WPG,0.31084881078180815,2,-291.83772028281084,915.4,2.2,36.8
0.3499997844234393,0.16002617953281956,MAD_M6C12,U12,13.13241910280196,20.68830921658019,WPG,WPG,0.3075377688007306,3,-473.67983536520177,969.6,2.0,38.0
0.3498260395075584,0.15982538820603026,MAD_M6C12,U12,14.232512356348384,20.78349082243364,WPG,WPG,0.3040515296009367,5,-456.92537581580604,948.9,1.9,38.5
0.3494730320941836,0.1592908174810627,MAD_M6C12,U12,14.009163810512614,21.009899918302633,CPG,WPG,0.3008118993216003,7,-694.1427851905546,926.8,1.8,39.0
0.3499633946646086,0.16006674006103747,MAD_M6C12,U12,14.478867149118928,19.695077784193796,WPG,WPG,0.304491515237545,7,-523.0903507752953,924.6,2.1,40.0
0.3499878104779059,0.15276780577815538,MAD_M6C12,U12,15.0125110298076,18.856431554490307,WPG,WPG,0.3033386641677805,5,-578.8034736490305,897.7,2.4,39.1
0.34970011216669333,0.15404199836884297,MAD_M6C12,U12,14.401568658842947,18.98279923534679,WPG,WPG,0.30044112081395274,5,-515.1432033318358,897.5,2.2,39.6
0.3498136395927755,0.15176857382827236,MAD_M6C12,U12,14.214746120657164,19.196578372186273,WPG,WPG,0.30300959238289243,3,-601.9556923390007,883.5,2.5,39.9
0.3495053290149939,0.156662875428348,MAD_M6C12,U12,13.837237494128129,20.249367818584133,WPG,WPG,0.3020421744938126,5,-548.4197104537117,856.5,2.1,41.3
0.3497691691748653,0.15503082000355076,MAD_M6C12,U12,14.856904283941716,20.13085097238242,WPG,WPG,0.31406079190659686,6,-455.85975015903267,807.2,2.3,41.1
0.3499998215388038,0.15845273553198064,MAD_M6C12,U12,13.321300834014142,19.93055374522599,WPG,WPG,0.3048413412312377,1,-461.3250290060691,827.2,2.7,40.9
0.34953931924706183,0.16055582870213844,MAD_M6C12,U12,13.862777419742448,19.804058262902245,WPG,WPG,0.30963157207137915,4,-445.7030868344538,828.3,2.8,43.7
0.34811706940806797,0.1537145520951696,MAD_M6C12,U12,13.645382191869347,20.004230009909232,CPG,WPG,0.30095340784440505,2,-323.44735068607326,872.2,2.4,42.1
0.34639025551355007,0.15652125903058148,MAD_M6C12,U12,13.434739465207906,19.10627466963628,WPG,WPG,0.3000049919996133,3,-526.4031389450944,861.3,2.5,43.5
0.3479830925391369,0.1599053689156948,MAD_M6C12,U12,12.794708777377195,19.855689098295596,WPG,WPG,0.3003673877545254,6,-488.18028694199467,818.2,2.7,45.0
0.3495542148107388,0.1533162748745033,MAD_M6C12,U12,15.052838455164201,19.310383734125317,WPG,WPG,0.30270277679772956,0,-650.2823378485605,768.1,2.6,42.3
0.3499101480574972,0.15889220431046153,MAD_M6C12,U12,13.680784776067206,20.5955150623554,WPG,WPG,0.3016760906619633,4,-683.7646834710295,787.6,2.3,41.7
0.34838468457709076,0.15565862981588202,MAD_M6C12,U12,17.539567924140542,20.749362604600773,WPG,WPG,0.3001922841281663,6,-714.5647136831509,826.3,2.7,41.4
0.3472493161561323,0.15589869564522793,MAD_M6C12,U12,16.098888025332904,19.41477070064547,WPG,WPG,0.3031246192653911,5,-576.3463210736909,783.2,3.2,42.9
0.3476658365363715,0.1583639771909478,MAD_M6C12,U12,15.586386914861192,19.490653009657276,WPG,WPG,0.3003670903998868,3,-356.0699347356113,769.8,3.5,43.9
0.3497778758131965,0.15981872024643604,MAD_M6C12,U12,16.41721885956141,20.30016979007861,WPG,WPG,0.30137452918630897,1,-620.1429258097673,754.0,3.5,43.9
0.3486916658973712,0.15913403319123876,MAD_M6C12,U12,14.449763924904815,20.31068718155009,WPG,WPG,0.3013094973857689,4,-614.8955680143628,767.8,3.2,45.2
0.34898698579255016,0.15974257525511004,MAD_M6C12,U12,15.367819287225458,20.134899241592628,WPG,WPG,0.3001232418104286,2,-626.5844316157433,779.3,3.4,44.0
0.34924199120576804,0.16145497771417483,MAD_M6C12,U12,15.146486680592112,21.181917717670938,WPG,WPG,0.3010225235281169,1,-621.77398687358,780.1,3.1,45.4
0.3497943433348488,0.15661807399776542,MAD_M6C12,U12,14.580054910490686,20.389915934991862,WPG,WPG,0.30102673045976164,4,-487.7628385988211,767.2,3.2,44.7
0.3499092879760553,0.16078802487787783,MAD_M6C12,U12,13.842844937886163,21.217398394095582,WPG,WPG,0.3023922950401338,4,-632.0832500325998,807.4,3.5,44.5
0.3493627201828569,0.16014918184010482,MAD_M6C12,U12,12.065632276871675,21.180797990575527,CPG,WPG,0.30213142481771826,6,-631.3133267309552,787.2,3.3,43.9
0.3493744762811177,0.15775235887653047,MAD_M6C12,U12,13.160546759934928,20.789658927271308,WPG,WPG,0.30002569662182943,4,-645.3860833560376,769.0,3.0,45.3
0.3499981735930484,0.1569835503485855,MAD_M6C12,U12,14.21622643943355,20.025691984483142,WPG,WPG,0.3009750536034004,3,-414.2034049725073,802.5,3.1,43.4
0.34920219181872336,0.1591655205141813,MAD_M6C12,U12,12.782788739570005,20.307646326771977,WPG,WPG,0.3021519551470443,4,-642.2062348494305,774.7,3.2,44.3
0.34981634671069634,0.15503245029617396,MAD_M6C12,U12,13.857883442760311,19.245111345373353,WPG,WPG,0.3036904948062084,6,-603.8244513981755,774.7,2.9,43.9
0.3477901880128118,0.15487064208387427,MAD_M6C12,U12,12.967380340473825,20.048507846861543,CPG,WPG,0.30457339475744893,7,-418.7542506707847,758.1,3.2,43.9
0.3495817126382712,0.15206278614350002,MAD_M6C12,U12,14.199923500699992,18.832479296627117,WPG,WPG,0.3045042317869852,4,-594.4151744677717,744.0,3.5,43.0
0.34952115940859796,0.15205475393191548,MAD_M6C12,U12,13.868697421883972,19.156781045498708,WPG,WPG,0.30530132244715974,0,-654.8804973287585,753.9,3.3,44.2
0.34902104403176937,0.15105868579356047,MAD_M6C12,U12,12.931773626082645,19.42073135955475,WPG,WPG,0.31060676555651445,2,-680.9613728201734,734.3,3.3,42.8
0.34874923265350527,0.15201316956266792,MAD_M6C12,U12,15.615772252232158,18.30445866909108,WPG,WPG,0.31224024312359117,6,-485.79615325604937,715.9,3.3,42.7
0.34901441718899,0.15220991840582046,MAD_M6C12,U12,15.817734257634047,18.838386104004762,WPG,WPG,0.3093820577288968,6,-581.475953157154,729.5,3.6,41.0
0.34892927443944194,0.1510212570016532,MAD_M6C12,U12,12.902197426827566,19.46244934521103,WPG,WPG,0.3053772637286867,6,-602.664710771156,766.1,3.7,42.3
0.34927848073622303,0.1510593208897407,MAD_M6C12,U12,11.929977524222707,19.634983661724124,CPG,WPG,0.30651588117060674,1,-532.4557860358364,758.2,3.5,42.1
0.34881614452616105,0.15080349687958308,MAD_M6C12,U12,12.748826138974739,18.992293733702688,CPG,WPG,0.3186491350788794,4,-516.391744228537,747.3,3.6,41.2
0.3481899496680424,0.15087540295388188,MAD_M6C12,U12,11.71545360497222,19.286474435678947,CPG,WPG,0.31129602736630135,3,-592.632249259075,758.1,3.3,42.8
0.34756935615267726,0.15293125503229102,MAD_M6C12,U12,13.037775763933634,19.783386437027644,CPG,WPG,0.3132410504374885,5,-682.5839458980562,735.4,3.3,42.7
0.3424167845913164,0.15057883637161687,MAD_M6C12,U12,11.959065836935835,19.407634363512145,CPG,WPG,0.328303843703833,4,-554.3259215851172,712.8,3.6,41.0
0.34422656191408946,0.15148876550428275,MAD_M6C12,U12,12.849409895262518,19.064604205797334,WPG,WPG,0.32657692967051044,0,-479.17527586622504,710.8,3.7,41.6
0.3450170553010198,0.15820571798392502,MAD_M6C12,U12,12.120627332715253,19.85189732840024,CPG,WPG,0.3063908858237645,1,-492.85376771683593,704.0,3.5,43.4
0.3423837080134994,0.15906238038946027,MAD_M6C12,U12,12.552820658937357,19.763786505377748,CPG,WPG,0.30330503172302214,7,-467.8949469649622,742.3,3.3,43.2
0.34491011619374934,0.15449551699053826,MAD_M6C12,U12,11.530270006310813,20.67526697242156,CPG,WPG,0.3067864229914681,0,-574.0817937475256,778.3,3.4,43.1
0.34806036741160395,0.15781367216239697,MAD_M6C12,U12,11.835899840310049,20.30731508840615,CPG,WPG,0.30184424257769016,6,-440.2978151826631,793.4,3.6,43.3
0.3469576918173913,0.1548519670678228,MAD_M6C12,U12,10.67325330486348,20.3642724057539,CPG,WPG,0.3084669529995429,6,-586.4104121278859,839.8,3.2,42.4
0.34764924897401284,0.1562056013010258,MAD_M6C12,U12,12.512042225181323,19.138292028780416,CPG,WPG,0.3028942057439979,4,-628.9527460365746,805.0,3.0,43.2
0.34560515220174337,0.1526368513840004,MAD_M6C12,U12,11.814141214996896,19.483301340967913,CPG,WPG,0.3092965978417759,6,-390.3385683790168,794.8,3.4,43.4
0.34608155585861855,0.1530135435198571,MAD_M6C12,U12,11.662322690505084,20.042060686131478,CPG,WPG,0.30105369304534074,3,-620.3546491749296,793.3,3.5,43.6
0.3469767831397613,0.15082349350431642,MAD_M6C12,U12,13.215681227909926,19.27188306653498,WPG,WPG,0.30292585877676176,2,-560.2487031140536,834.0,3.1,42.3
0.3450092299852061,0.15240664966081327,MAD_M6C12,U12,13.269191117455637,18.60275483912028,WPG,WPG,0.3066110527556108,0,-444.45300709695925,811.6,3.2,41.9
0.3455603877685307,0.15068100380072486,MAD_M6C12,U12,13.446464061616776,18.93067141311343,WPG,WPG,0.30574507687470154,3,-636.1127817673162,800.1,3.4,42.3
0.34403010436255244,0.1561306424258493,MAD_M6C12,U12,11.967679705728937,20.582228719717758,CPG,WPG,0.3039740072666386,2,-608.6278497119677,797.8,3.2,43.2
0.3438755200359948,0.1545136100913972,MAD_M6C12,U12,12.533891256036686,20.295671234430408,CPG,WPG,0.3016835075015182,3,-575.2730012679797,820.0,3.4,43.0
0.3440565907901644,0.16082005771887098,VT8020,U12,11.14034780766924,21.049382128556406,CPG,WPG,0.30158891473690236,6,-572.8416937877648,874.2,3.2,44.8
0.3462558486753405,0.15522066031412624,MAD_M6C12,U12,10.695604649125258,20.008306727678296,CPG,WPG,0.3059568613734486,0,-470.6670411117663,835.3,3.3,43.9
0.34641313322895684,0.15479594834087615,VT8020,U12,11.884830002311578,20.162218222786294,WPG,WPG,0.3032852210631987,2,-391.9338641673763,863.0,3.3,44.3
0.34365485486877373,0.15663315563369276,MAD_M6C12,U12,10.977643327209321,19.66694301682268,CPG,WPG,0.30869946964470074,0,-445.99674796098896,833.2,3.3,43.6
