thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,ac1,ac2,ac3
0.297,0.302,U8,MAD_M6C12,21.40308267772657,4.473989097117106,WPG,CPG,0.125,0.4219245764212529,3.38692250456599,0.3592372343328067,7.0,911.9,4.2,31.0
0.297,0.302,U8,MAD_M6C12,21.339127037994952,4.423585871103888,WPG,SSPG,0.125,0.4232287931217218,3.4213348976975766,0.330707672561582,6.0,905.1,4.0,31.2
0.297,0.302,U8,MAD_M6C12,21.23645595105479,4.539604731480559,WPG,CPG,0.125,0.4246567844019129,3.541239555000752,0.2935030086886321,6.0,908.8,3.9,30.9
0.297,0.302,U8,MAD_M6C12,21.150842995598587,4.587678944422316,WPG,SSPG,0.125,0.4212591961847557,3.49485053667438,0.3498976102944915,2.0,897.1,3.8,31.3
0.297,0.302,U8,MAD_M6C12,21.66593556290384,4.595070475572706,WPG,SSPG,0.125,0.4232663585010567,3.2722991872284988,0.3667459980970322,5.0,905.7,4.0,30.8
0.297,0.302,U8,MAD_M6C12,21.37044819520329,4.551657378705561,WPG,SSPG,0.125,0.4220300423610368,3.154351843337753,0.3923668781884519,7.0,913.3,4.1,30.4
0.297,0.302,U8,MAD_M6C12,21.21112361754098,4.616197592359928,WPG,SSPG,0.125,0.4240540233634001,3.432590529958446,0.3365622836595623,2.0,909.2,4.2,31.0
0.297,0.302,U8,MAD_M6C12,21.426937981754516,4.622071013407509,WPG,SSPG,0.125,0.4223279745155137,3.297477036903542,0.3306481472675078,1.0,909.4,4.1,31.4
0.297,0.302,U8,MAD_M6C12,21.35743770949181,4.403226614528302,WPG,SSPG,0.125,0.4227212541074696,2.981591616563648,0.4091166356892308,1.0,904.2,4.4,31.5
0.297,0.302,U8,MAD_M6C12,21.41442047256934,4.598456764310213,WPG,SSPG,0.125,0.4208283263894233,3.463505337095411,0.3611552140144829,0.0,910.8,4.3,31.4
0.297,0.302,U8,MAD_M6C12,21.35506073793999,4.488887277575898,WPG,CPG,0.125,0.4237998649450569,3.220783953361801,0.3654752340671199,1.0,911.5,4.3,31.3
0.297,0.302,U8,MAD_M6C12,21.39143120249181,4.45287401932801,WPG,CPG,0.125,0.4209773397513325,3.008655402740037,0.4020014012241417,0.0,906.6,4.5,31.3
0.297,0.302,U8,MAD_M6C12,21.42314478039681,4.457325570970404,WPG,CPG,0.125,0.4213724764138469,2.9718346390118566,0.3646913923103929,7.0,899.5,4.6,31.6
0.297,0.302,U8,MAD_M6C12,21.35292253657165,4.569499996729399,WPG,SSPG,0.125,0.4221162654111434,3.055686501567965,0.361826650863013,4.0,899.7,4.5,31.6
0.297,0.302,U8,MAD_M6C12,21.60499014655107,4.467455349514792,WPG,CPG,0.125,0.4230789350551896,3.1784556556980337,0.4001917731465938,3.0,904.6,4.6,32.2
0.297,0.302,U8,MAD_M6C12,21.405356375934005,4.466928005686058,WPG,CPG,0.125,0.4242690876486631,3.333653742265392,0.3584414005383158,2.0,907.8,4.4,31.6
0.297,0.302,U8,MAD_M6C12,21.24941922948821,4.574185296813031,WPG,SSPG,0.125,0.4233315396438277,3.5403622063259013,0.3381596010415542,6.0,910.6,4.3,31.8
0.297,0.302,U8,MAD_M6C12,21.374706670065585,4.55911801459991,WPG,SSPG,0.125,0.4254333242478222,3.549562843109777,0.3054067444178412,5.0,901.8,4.2,31.4
0.297,0.302,U8,MAD_M6C12,21.66068353001669,4.576584396826922,WPG,SSPG,0.125,0.4257865808422912,3.470086327497937,0.329621367589229,5.0,911.1,4.2,31.4
0.297,0.302,U8,MAD_M6C12,21.303679463741307,4.56595600044106,WPG,SSPG,0.125,0.422908221570717,3.303388969853536,0.3566693182383214,7.0,903.6,4.4,31.8
0.297,0.302,U8,MAD_M6C12,21.352196517229004,4.507315442542824,WPG,CPG,0.125,0.4243147585097069,3.381209922146516,0.3438274806220676,4.0,906.0,4.4,31.8
0.297,0.302,U8,MAD_M6C12,21.40874267748962,4.427665698156266,WPG,SSPG,0.125,0.4269238050179362,3.29832499993693,0.3450358193692056,0.0,898.0,4.4,31.5
0.297,0.302,U8,MAD_M6C12,21.407214207186595,4.4147015493471935,WPG,SSPG,0.125,0.425461570556168,3.2383662325209626,0.3717259601575193,5.0,901.1,4.5,31.7
0.297,0.302,U8,MAD_M6C12,21.378043224671824,4.458591947372919,WPG,CPG,0.125,0.425160559625058,3.2654925420030523,0.3469829216535149,4.0,903.2,4.4,31.6
0.297,0.302,U8,MAD_M6C12,21.40937688809803,4.476068375937816,WPG,CPG,0.125,0.4252682538426223,3.417531403808632,0.34803145072909,0.0,906.9,4.5,31.9
0.297,0.302,U8,MAD_M6C12,21.374717956347048,4.432516802707822,WPG,SSPG,0.125,0.4240226707286969,3.2725030794875525,0.372507799391105,6.0,907.5,4.5,31.9
0.297,0.302,U8,MAD_M6C12,21.367306237121277,4.4146635984574605,WPG,SSPG,0.125,0.4244647819397958,3.226579182099823,0.3749606520812667,7.0,911.8,4.6,32.0
0.297,0.302,U8,MAD_M6C12,21.162759256282783,4.424603215247632,WPG,SSPG,0.125,0.4233442314204632,3.2441416314937976,0.3594557632176129,7.0,914.6,4.6,31.8
0.297,0.302,U8,MAD_M6C12,21.23226561614489,4.453064285835064,WPG,CPG,0.125,0.4242894412933235,3.331406549283563,0.3431578579307959,6.0,911.0,4.4,31.8
0.297,0.302,U8,MAD_M6C12,21.35346430017524,4.450851472712595,WPG,CPG,0.125,0.4255294932840386,3.207284388369235,0.3621518663664174,3.0,909.1,4.5,31.7
0.297,0.302,U8,MAD_M6C12,21.37068643935861,4.49637940950457,WPG,CPG,0.125,0.4233420073779734,3.2410593932263114,0.3587633263946586,5.0,910.7,4.5,32.2
0.297,0.302,U8,MAD_M6C12,21.41785022859152,4.564672809014927,WPG,SSPG,0.125,0.4229797177616428,3.352607244560289,0.3543724288464378,5.0,909.9,4.3,31.8
0.297,0.302,U8,MAD_M6C12,21.377918495079044,4.554726648688308,WPG,SSPG,0.125,0.4234056977415329,3.383820020388552,0.3358169399838433,6.0,915.3,4.4,32.1
0.297,0.302,U8,MAD_M6C12,21.35804713980114,4.634745469953986,WPG,SSPG,0.125,0.4218851658061388,3.3901921100745938,0.3536679225851129,7.0,911.0,4.4,32.3
0.297,0.302,U8,MAD_M6C12,21.39480017424353,4.600523169856952,WPG,SSPG,0.125,0.4222438667676131,3.325784525291592,0.3667701401624861,0.0,912.9,4.5,32.2
0.297,0.302,U8,MAD_M6C12,21.444668802062413,4.568356542540608,WPG,SSPG,0.125,0.4219553146595338,3.311617121577388,0.3786618919704809,5.0,915.4,4.6,32.6
0.297,0.302,U8,MAD_M6C12,21.428357617726867,4.511895344624694,WPG,CPG,0.125,0.4230616051459686,3.338560393314877,0.3650611208622845,0.0,915.7,4.6,32.6
0.297,0.302,U8,MAD_M6C12,21.409951414918343,4.5576503168461695,WPG,SSPG,0.125,0.4237673259139338,3.386728712355418,0.3418673019060014,2.0,914.8,4.5,32.3
0.297,0.302,U8,MAD_M6C12,21.4129951652943,4.585188578318256,WPG,SSPG,0.125,0.4231643209471198,3.389604201981455,0.304178854952339,5.0,915.2,4.3,32.2
0.297,0.302,U8,MAD_M6C12,21.37123435127352,4.606028877555722,WPG,SSPG,0.125,0.423219802744825,3.405076353286196,0.3212015239223937,5.0,912.7,4.5,32.2
0.297,0.302,U8,MAD_M6C12,21.3816339964716,4.612631554746574,WPG,SSPG,0.125,0.4219815986719248,3.5834478235376888,0.3047641152720772,6.0,919.0,4.4,32.2
0.297,0.302,U8,MAD_M6C12,21.383325911626677,4.581131022092291,WPG,SSPG,0.125,0.4230181444913176,3.496513806422704,0.3076887031061399,2.0,916.9,4.6,32.9
0.297,0.302,U8,MAD_M6C12,21.41374018194111,4.56679971268104,WPG,SSPG,0.125,0.4229500985595236,3.327501743842582,0.2992716701448275,1.0,908.4,4.5,32.5
0.297,0.302,U8,MAD_M6C12,21.35996847034872,4.558357605362311,WPG,SSPG,0.125,0.4235277683298049,3.542452595163227,0.3051589823562608,3.0,907.3,4.4,32.7
0.297,0.302,U8,MAD_M6C12,21.41988533891501,4.605202137982305,WPG,SSPG,0.125,0.4233664390093126,3.7364035235352335,0.2734137262615184,0.0,913.6,4.4,32.6
0.297,0.302,U8,MAD_M6C12,21.356129085765566,4.585732017652811,WPG,SSPG,0.125,0.424621857943957,3.5216070256071657,0.2936529167594934,2.0,903.2,4.6,32.7
0.297,0.302,U8,MAD_M6C12,21.36981671754399,4.627913700670665,WPG,SSPG,0.125,0.4220570854280674,3.6615596792987226,0.3094734920052673,5.0,904.2,4.5,33.1
0.297,0.302,U8,MAD_M6C12,21.28663959707911,4.586532050904802,WPG,SSPG,0.125,0.4231874820233747,3.646590743069184,0.271634569566757,4.0,903.5,4.5,33.1
0.297,0.302,U8,MAD_M6C12,21.359602969732094,4.580486373431017,WPG,SSPG,0.125,0.4206927028766574,3.427438522136947,0.3441130445364389,2.0,911.8,4.8,33.3
0.297,0.302,U8,MAD_M6C12,21.42808353429479,4.494557557920907,WPG,CPG,0.125,0.4239952344815615,3.409340461217601,0.3243666408589996,1.0,904.7,4.7,32.4
0.297,0.302,U8,MAD_M6C12,21.441013892754416,4.537234714714373,WPG,CPG,0.125,0.4226193471024023,3.4068729491940064,0.3247559912474667,6.0,903.5,4.7,32.8
0.297,0.302,U8,MAD_M6C12,21.402471790675715,4.508278526032173,WPG,CPG,0.125,0.4221059341195977,3.285623261574596,0.3392802955826726,5.0,896.1,4.6,33.0
0.297,0.302,U8,MAD_M6C12,21.42592400308716,4.598389794030118,WPG,SSPG,0.125,0.4217397252417886,3.302656180411484,0.3129063321655807,3.0,896.1,4.6,33.0
0.297,0.302,U8,MAD_M6C12,21.410067830023323,4.563614862341195,WPG,SSPG,0.125,0.422297736824105,3.410188699365284,0.333508113456201,2.0,897.8,4.7,33.2
0.297,0.302,U8,MAD_M6C12,21.350899916479733,4.556666587147725,WPG,SSPG,0.125,0.421842389257152,3.44330083318392,0.3574990895144998,1.0,904.9,4.8,33.4
0.297,0.302,U8,MAD_M6C12,21.412529659886665,4.61752860039782,WPG,SSPG,0.125,0.4211146235625077,3.2490572718143653,0.376575198515797,6.0,906.3,4.6,32.9
0.297,0.302,U8,MAD_M6C12,21.39406101114216,4.602443441452146,WPG,SSPG,0.125,0.4224237637862646,3.4355186151277124,0.3518555827616323,6.0,901.5,4.6,33.0
0.297,0.302,U8,MAD_M6C12,21.38502853973837,4.590540029709074,WPG,SSPG,0.125,0.4233646540631077,3.379087393159466,0.3474069830726862,1.0,902.1,4.5,32.6
0.297,0.302,U8,MAD_M6C12,21.41015991465726,4.587675035669744,WPG,SSPG,0.125,0.4219239102614762,3.355038869625377,0.3582212468980845,5.0,898.5,4.4,32.9
0.297,0.302,U8,MAD_M6C12,21.38944676763896,4.592532204016745,WPG,SSPG,0.125,0.4213673802498893,3.235774680231769,0.3727854827875632,5.0,901.7,4.5,32.9
0.297,0.302,U8,MAD_M6C12,21.37749894979417,4.608300075910999,WPG,SSPG,0.125,0.4212827215261449,3.351886206028621,0.3484836141416376,4.0,898.8,4.4,33.0
0.297,0.302,U8,MAD_M6C12,21.370707987415862,4.641069017560917,WPG,SSPG,0.125,0.422553502240783,3.4104510436087985,0.3297919043918595,6.0,895.8,4.3,32.7
0.297,0.302,U8,MAD_M6C12,21.38294562523145,4.619815809749433,WPG,SSPG,0.125,0.4216558081505953,3.3720771211891103,0.3527354872337842,5.0,893.3,4.4,32.9
0.297,0.302,U8,MAD_M6C12,21.40434637507995,4.594316417870616,WPG,SSPG,0.125,0.4212074183929748,3.330620422892301,0.3569605864398697,6.0,886.4,4.3,32.7
0.297,0.302,U8,MAD_M6C12,21.402643184274297,4.597904053986635,WPG,SSPG,0.125,0.4199204910683868,3.3862778708401704,0.3540931077938338,3.0,892.9,4.4,33.2
0.297,0.302,U8,MAD_M6C12,21.41008044381257,4.5660108151145815,WPG,SSPG,0.125,0.4192888598338688,3.381424087025351,0.347101820470594,7.0,888.9,4.6,33.6
0.297,0.302,U8,MAD_M6C12,21.393552121456672,4.60323452392606,WPG,SSPG,0.125,0.4190563317191849,3.291706305892628,0.3426761334335544,0.0,888.1,4.4,33.2
0.297,0.302,U8,MAD_M6C12,21.37301838721164,4.588594552225783,WPG,SSPG,0.125,0.4197821344647977,3.292534197700521,0.3760978311415386,0.0,895.8,4.5,33.0
0.297,0.302,U8,MAD_M6C12,21.373703897011907,4.635637726068458,WPG,SSPG,0.125,0.4204613199946008,3.3177000733244446,0.3601314535851911,7.0,896.3,4.5,33.1
0.297,0.302,U8,MAD_M6C12,21.40850738048017,4.6202931373894,WPG,SSPG,0.125,0.4202081085933841,3.2522722426608697,0.3792729522793432,3.0,908.1,4.6,33.1
0.297,0.302,U8,MAD_M6C12,21.40576838096333,4.619929557272902,WPG,SSPG,0.125,0.4214981401971057,3.414236686472625,0.3676765123503906,6.0,898.5,4.6,33.0
0.297,0.302,U8,MAD_M6C12,21.37839609644704,4.593514591347434,WPG,SSPG,0.125,0.419520690735104,3.229558079186701,0.4098716446804322,2.0,901.9,4.5,33.0
0.297,0.302,U8,MAD_M6C12,21.43764063535807,4.56425130749794,WPG,SSPG,0.125,0.4219662842723152,3.360598115854705,0.3403573526017021,2.0,899.1,4.3,32.8
0.297,0.302,U8,MAD_M6C12,21.35538105785838,4.57762880221162,WPG,SSPG,0.125,0.4215016783051722,3.301357232062317,0.3784161621658923,6.0,894.9,4.3,33.1
0.297,0.302,U8,MAD_M6C12,21.396226963546034,4.554694092332356,WPG,SSPG,0.125,0.4222590721578246,3.347180032024731,0.3984188356974421,7.0,907.8,4.6,33.3
0.297,0.302,U8,MAD_M6C12,21.434685309916595,4.578995730150398,WPG,SSPG,0.125,0.4221532595759019,3.272368599828023,0.392754468592787,3.0,901.7,4.4,33.1
0.297,0.302,U8,MAD_M6C12,21.36022001270601,4.56218663681395,WPG,SSPG,0.125,0.4222885573047961,3.333912795275962,0.4045521715435822,2.0,906.8,4.5,33.1
0.297,0.302,U8,MAD_M6C12,21.35827086849616,4.637685529362776,WPG,SSPG,0.125,0.4242113954728631,3.4692635457426144,0.3315059016471495,0.0,912.0,4.2,32.4
0.297,0.302,U8,MAD_M6C12,21.40525392190464,4.607157905172779,WPG,SSPG,0.125,0.4249616132650034,3.346201606956261,0.3691393422182689,6.0,915.0,4.2,32.1
0.297,0.302,U8,MAD_M6C12,21.419661307371605,4.57735906831023,WPG,SSPG,0.125,0.4239736765931439,3.4516378579625613,0.326697344304375,0.0,908.9,4.1,32.4
0.297,0.302,U8,MAD_M6C12,21.43725360938936,4.563336194709327,WPG,SSPG,0.125,0.4227275856294343,3.387430276919685,0.3865049196152321,6.0,910.7,4.3,32.7
0.297,0.302,U8,MAD_M6C12,21.38298354638981,4.58271818874748,WPG,SSPG,0.125,0.4216381350704755,3.358556563101256,0.3868416454636805,2.0,914.7,4.3,33.1
0.297,0.302,U8,MAD_M6C12,21.370089918469684,4.561145620080458,WPG,SSPG,0.125,0.4215816053606869,3.333039047414724,0.3863581384567431,7.0,910.3,4.3,33.1
0.297,0.302,U8,MAD_M6C12,21.41598865629946,4.561009003731916,WPG,SSPG,0.125,0.4210532482035927,3.3898646424287366,0.3937602010374452,3.0,914.9,4.3,33.0
0.297,0.302,U8,MAD_M6C12,21.406433990595737,4.55192943887748,WPG,SSPG,0.125,0.4213619585047342,3.336453382949985,0.4318481584924347,4.0,912.6,4.4,33.0
0.297,0.302,U8,MAD_M6C12,21.36918677525847,4.608294581325609,WPG,SSPG,0.125,0.4219523165091304,3.368988113631609,0.4006562943926599,4.0,923.2,4.3,32.9
0.297,0.302,U8,MAD_M6C12,21.36060161977469,4.565721279096707,WPG,SSPG,0.125,0.4210331524657747,3.289691075752197,0.4131194529884345,3.0,911.9,4.4,33.2
0.297,0.302,U8,MAD_M6C12,21.4237501177668,4.610197942733796,WPG,SSPG,0.125,0.4226092474063019,3.3526285164634584,0.4143850514547109,6.0,916.6,4.4,33.0
0.297,0.302,U8,MAD_M6C12,21.415500592418383,4.604883772727904,WPG,SSPG,0.125,0.4221446792540999,3.3492508023600136,0.4267214245725124,5.0,913.4,4.4,33.1
0.297,0.302,U8,MAD_M6C12,21.37627893298857,4.617227676016657,WPG,SSPG,0.125,0.4231010442827102,3.507072394810815,0.3821780688003411,2.0,910.9,4.4,32.9
0.297,0.302,U8,MAD_M6C12,21.362398440105736,4.598469224549822,WPG,SSPG,0.125,0.4240083435684912,3.4306689693035053,0.3744853295159944,3.0,908.1,4.4,32.8
0.297,0.302,U8,MAD_M6C12,21.39978278982655,4.591257893346034,WPG,SSPG,0.125,0.4238435123091264,3.358566845632409,0.3869784083186052,0.0,903.6,4.3,32.7
0.297,0.302,U8,MAD_M6C12,21.36750178937709,4.601621772965249,WPG,SSPG,0.125,0.4258087681719113,3.457448762429958,0.3422659119745828,3.0,901.7,4.1,32.4
0.297,0.302,U8,MAD_M6C12,21.401828730993493,4.600661113276782,WPG,SSPG,0.125,0.4244277774070421,3.459900869442942,0.3643669574474328,1.0,900.6,4.1,32.3
0.297,0.302,U8,MAD_M6C12,21.3804333154972,4.601673524013451,WPG,SSPG,0.125,0.4239277804105414,3.446302923898531,0.3636981775876269,3.0,902.1,4.2,32.8
0.297,0.302,U8,MAD_M6C12,21.37399655374619,4.602761553252849,WPG,SSPG,0.125,0.4251564680385553,3.549663316505452,0.3542730630196764,7.0,907.4,4.1,32.6
0.297,0.302,U8,MAD_M6C12,21.38633620480051,4.63979905760896,WPG,SSPG,0.125,0.4238116863066681,3.4628178148085413,0.3582548589576502,1.0,901.5,4.2,32.4
0.297,0.302,U8,MAD_M6C12,21.39048475441924,4.608330407590232,WPG,SSPG,0.125,0.4248422826131053,3.5528590156650166,0.3297580756662783,1.0,901.0,4.1,32.4
0.297,0.302,U8,MAD_M6C12,21.40548117453996,4.611253339525951,WPG,SSPG,0.125,0.424678674253248,3.459475777526662,0.3443565575142373,4.0,903.8,4.2,32.2
0.297,0.302,U8,MAD_M6C12,21.350501351735417,4.601999198526795,WPG,SSPG,0.125,0.4243005516868344,3.469166583739904,0.3600389984866279,3.0,910.2,4.3,32.3
0.297,0.302,U8,MAD_M6C12,21.3686628261552,4.597209981937336,WPG,SSPG,0.125,0.4229560717526588,3.419240762249889,0.3576042674432595,6.0,910.2,4.3,32.5
0.297,0.302,U8,MAD_M6C12,21.357579273060622,4.633293567579231,WPG,SSPG,0.125,0.4240637183771347,3.456038124743746,0.34613402382353,2.0,908.8,4.3,32.4
0.297,0.302,U8,MAD_M6C12,21.358071675657083,4.626838830966364,WPG,SSPG,0.125,0.4235909975957642,3.432031488921499,0.3448359665503686,6.0,907.0,4.2,32.5
0.297,0.302,U8,MAD_M6C12,21.35086944897073,4.63411624569712,WPG,SSPG,0.125,0.4228952083377512,3.4507595954840338,0.3493350767289187,4.0,906.0,4.2,32.5
0.297,0.302,U8,MAD_M6C12,21.38155943886757,4.623927915094708,WPG,SSPG,0.125,0.4235489587943614,3.4913433166592407,0.3273792086516569,7.0,904.5,4.3,32.6
0.297,0.302,U8,MAD_M6C12,21.354466288733526,4.641905627967337,WPG,SSPG,0.125,0.4246496456553699,3.529721077007011,0.3023691726117319,5.0,905.7,4.3,32.4
0.297,0.302,U8,MAD_M6C12,21.37222783656963,4.6389910818321365,WPG,SSPG,0.125,0.4231858515839868,3.5521729007469336,0.3259871940367103,0.0,910.0,4.3,32.7
0.297,0.302,U8,MAD_M6C12,21.350525085034214,4.640665818726561,WPG,SSPG,0.125,0.4235394786916256,3.565278851249365,0.3254806493627198,4.0,909.1,4.3,32.7
0.297,0.302,U8,MAD_M6C12,21.36163359097648,4.614979548223928,WPG,SSPG,0.125,0.4230943028263363,3.548898716389291,0.3292282318216224,4.0,911.5,4.4,32.8
0.297,0.302,U8,MAD_M6C12,21.37348370635932,4.618273630684703,WPG,SSPG,0.125,0.422935882995428,3.517397096160408,0.3314330275712494,4.0,910.9,4.4,32.9
0.297,0.302,U8,MAD_M6C12,21.379914933471618,4.623747851600949,WPG,SSPG,0.125,0.4234756904018707,3.4937219210269173,0.3244155082586915,2.0,910.1,4.4,32.8
0.297,0.302,U8,MAD_M6C12,21.380726705194583,4.625902436831959,WPG,SSPG,0.125,0.4227916184718754,3.5090925173124674,0.3442357259591697,4.0,912.9,4.4,32.9
0.297,0.302,U8,MAD_M6C12,21.38693440756624,4.611783568001687,WPG,SSPG,0.125,0.4235452637544346,3.4437636668091787,0.3383051720386107,7.0,908.3,4.3,32.6
0.297,0.302,U8,MAD_M6C12,21.374523009306493,4.623791212503027,WPG,SSPG,0.125,0.4228944835521052,3.470885169949516,0.3413109786306889,5.0,910.8,4.4,32.8
0.297,0.302,U8,MAD_M6C12,21.382322071487145,4.621992154949734,WPG,SSPG,0.125,0.4233845273141786,3.5043243646033457,0.3319970123425497,6.0,911.2,4.4,32.8
0.297,0.302,U8,MAD_M6C12,21.3713311384692,4.630759987190409,WPG,SSPG,0.125,0.4229002975006308,3.4931161255917997,0.3405563269374461,0.0,910.6,4.5,33.0
0.297,0.302,U8,MAD_M6C12,21.38034962124946,4.64033783784296,WPG,SSPG,0.125,0.4218849142950224,3.491432982388382,0.3399978144240252,1.0,911.2,4.5,33.1
0.297,0.302,U8,MAD_M6C12,21.36503832192408,4.643330413707918,WPG,SSPG,0.125,0.4225527889997373,3.50720910701528,0.3376520013344193,4.0,911.6,4.4,33.0
0.297,0.302,U8,MAD_M6C12,21.377039065787788,4.64827328111996,WPG,SSPG,0.125,0.4217812435996445,3.504832480599493,0.3489742192710063,1.0,914.4,4.5,33.2
0.297,0.302,U8,MAD_M6C12,21.376430982839548,4.646445219600777,WPG,SSPG,0.125,0.4224417069563635,3.525510973946939,0.3402608148239596,7.0,910.3,4.4,33.1
0.297,0.302,U8,MAD_M6C12,21.355996842771816,4.6478938098733575,WPG,SSPG,0.125,0.4228567712251917,3.534590432942597,0.3464552991666307,3.0,914.3,4.4,32.9
0.297,0.302,U8,MAD_M6C12,21.36795468174224,4.6435064465802425,WPG,SSPG,0.125,0.4225221309242066,3.559784690007161,0.3367731330927113,3.0,914.1,4.4,33.1
0.297,0.302,U8,MAD_M6C12,21.374227608124244,4.633683302636912,WPG,SSPG,0.125,0.4228169824889307,3.5642870608383923,0.3347369875579651,3.0,912.5,4.4,33.1
0.297,0.302,U8,MAD_M6C12,21.370106069108445,4.633393556583831,WPG,SSPG,0.125,0.4228375027720981,3.598866748037305,0.3340831555090453,3.0,916.0,4.4,33.2
0.297,0.302,U8,MAD_M6C12,21.3606056375209,4.622377863626275,WPG,SSPG,0.125,0.4230077852515325,3.560840150052276,0.3281122668024814,0.0,912.5,4.4,33.0
0.297,0.302,U8,MAD_M6C12,21.35783476676674,4.638046443101505,WPG,SSPG,0.125,0.4227716348978941,3.605504702861938,0.3344782264481125,2.0,914.5,4.4,33.1
0.297,0.302,U8,MAD_M6C12,21.35315185485569,4.640958497024183,WPG,SSPG,0.125,0.4228116089233997,3.591879379557668,0.3333177659712758,1.0,911.2,4.3,33.1
0.297,0.302,U8,MAD_M6C12,21.354818888472867,4.647176067198935,WPG,SSPG,0.125,0.4232604444942107,3.6280624966649433,0.3176825508339258,1.0,911.5,4.3,33.0
0.297,0.302,U8,MAD_M6C12,21.362988647507528,4.641029742154172,WPG,SSPG,0.125,0.4233217530904792,3.6424287228049694,0.314974379232726,7.0,911.9,4.3,33.0
0.297,0.302,U8,MAD_M6C12,21.365201585692372,4.6332349608790935,WPG,SSPG,0.125,0.4234527814787689,3.629620325167255,0.3202524073783486,7.0,912.6,4.3,33.0
0.297,0.302,U8,MAD_M6C12,21.37424807206136,4.634083976902584,WPG,SSPG,0.125,0.4232735897624242,3.6415201122534233,0.3190470378762728,2.0,911.2,4.3,33.0
0.297,0.302,U8,MAD_M6C12,21.37082968604757,4.639508149884323,WPG,SSPG,0.125,0.4232373268787502,3.617871330237546,0.3301419116880857,5.0,911.7,4.4,33.1
0.297,0.302,U8,MAD_M6C12,21.3747863267902,4.631539566948123,WPG,SSPG,0.125,0.4232939103073928,3.608968721722772,0.3359806193932146,2.0,909.6,4.3,33.0
0.297,0.302,U8,MAD_M6C12,21.377572356481963,4.636603790608721,WPG,SSPG,0.125,0.4232900769157416,3.643394366130384,0.3261162600418201,7.0,910.4,4.4,33.2
0.297,0.302,U8,MAD_M6C12,21.37349843215225,4.632589776170371,WPG,SSPG,0.125,0.4233909194533757,3.622674566101103,0.3336575442906115,4.0,910.2,4.3,33.1
0.297,0.302,U8,MAD_M6C12,21.369221719729317,4.648679560372961,WPG,SSPG,0.125,0.4231359547641911,3.623312077722989,0.3360311661689648,7.0,910.4,4.4,33.1
0.297,0.302,U8,MAD_M6C12,21.374537635317196,4.6463821140738615,WPG,SSPG,0.125,0.4231230249892845,3.619943153432653,0.3410088255332824,2.0,909.9,4.3,33.1
0.297,0.302,U8,MAD_M6C12,21.376751883342877,4.643501940216039,WPG,SSPG,0.125,0.4231866630206321,3.649699165993863,0.3401899525808523,6.0,909.3,4.3,33.2
0.297,0.302,U8,MAD_M6C12,21.37010944754566,4.634561714950596,WPG,SSPG,0.125,0.4239919545914483,3.663342858565164,0.3332466794340911,0.0,912.1,4.3,33.0
0.297,0.302,U8,MAD_M6C12,21.377151314176604,4.635419906578517,WPG,SSPG,0.125,0.4232350575051958,3.666380054940031,0.3414814779464801,2.0,914.5,4.3,33.2
0.297,0.302,U8,MAD_M6C12,21.37414783700378,4.628928319301004,WPG,SSPG,0.125,0.4236062969920685,3.648636875614425,0.3373110029248944,6.0,910.4,4.3,33.1
0.297,0.302,U8,MAD_M6C12,21.374908326173887,4.6277435071231645,WPG,SSPG,0.125,0.4233909831970517,3.650813154553847,0.3518226048183495,0.0,914.8,4.3,33.2
0.297,0.302,U8,MAD_M6C12,21.37410675407282,4.633856860545267,WPG,SSPG,0.125,0.423332294879409,3.623907854102868,0.3472812606528079,3.0,913.2,4.3,33.1
0.297,0.302,U8,MAD_M6C12,21.368255745978605,4.6395313609470055,WPG,SSPG,0.125,0.4232782211114252,3.622634894943388,0.3493777969715106,4.0,914.7,4.3,33.0
0.297,0.302,U8,MAD_M6C12,21.373813556966432,4.628557350615036,WPG,SSPG,0.125,0.4233678756975735,3.5947770195373434,0.3430075930995107,7.0,912.6,4.3,33.1
0.297,0.302,U8,MAD_M6C12,21.37084216258441,4.6350517420980095,WPG,SSPG,0.125,0.4234085694912326,3.604921478387739,0.3443335904999127,0.0,910.4,4.3,33.0
0.297,0.302,U8,MAD_M6C12,21.378258805209303,4.63559334612631,WPG,SSPG,0.125,0.4233719053150346,3.613084524769431,0.3433389921507499,1.0,911.2,4.3,33.1
0.297,0.302,U8,MAD_M6C12,21.37566693096195,4.639439452808567,WPG,SSPG,0.125,0.4233040059552926,3.621058773638479,0.3431425976685822,1.0,912.6,4.3,33.1
0.297,0.302,U8,MAD_M6C12,21.380371785018266,4.623922933822064,WPG,SSPG,0.125,0.4235015460118873,3.618528458409556,0.3395385751215456,0.0,912.1,4.3,33.1
0.297,0.302,U8,MAD_M6C12,21.37965290311278,4.635937768292957,WPG,SSPG,0.125,0.4232720869415102,3.625841508532863,0.3422616596015371,1.0,909.3,4.3,33.2
0.297,0.302,U8,MAD_M6C12,21.374774605291258,4.639188588395416,WPG,SSPG,0.125,0.4231584678943262,3.616387653978929,0.343292662627594,3.0,911.1,4.3,33.2
0.297,0.302,U8,MAD_M6C12,21.374053723006373,4.6368111163395245,WPG,SSPG,0.125,0.4232567316374039,3.6215489205656497,0.3393743708257242,7.0,911.9,4.3,33.2
