iter, gearRatio, moduleBig, moduleSmall, Ns, NpBig, NpSmall, NrBig, NrSmall, numPlanet, fwSunMM, fwPlanetBigMM, fwPanetSmallMM, fwRingBigMM, fwRingSmallMM,  mass, eff, peakTorque, Cost, Torque_Density, Outer_Bearing_mass, Actuator_width
1 , 37.8 , 0.5 , 0.5 , 30 , 54 , 42 , 138 , 126 , 3 , 13.414 , 84.69 , 99.227 , 84.69 , 99.227 , 2.046 , 0.845 , 144.385 , 0.10903585623539436 , 70.569 , 0.05 , 267.9171963652571
4 , 37.92307692307692 , 0.6 , 0.6 , 52 , 34 , 30 , 120 , 116 , 4 , 3.594 , 56.061 , 61.766 , 56.061 , 61.766 , 1.876 , 0.681 , 144.855 , 0.16295890762575493 , 77.215 , 0.103 , 204.8278646096825
6 , 38.0 , 0.5 , 0.5 , 72 , 38 , 34 , 148 , 144 , 4 , 3.544 , 64.086 , 69.612 , 64.086 , 69.612 , 2.008 , 0.686 , 145.149 , 0.20326094889862806 , 72.285 , 0.103 , 220.69842055433955
9 , 38.266666666666666 , 0.6 , 0.6 , 45 , 42 , 36 , 129 , 123 , 3 , 5.617 , 66.553 , 74.264 , 66.553 , 74.264 , 1.993 , 0.755 , 146.168 , 0.15177661217724447 , 73.341 , 0.103 , 227.81752507006894
7 , 38.266666666666666 , 0.6 , 0.6 , 45 , 42 , 36 , 129 , 123 , 3 , 5.617 , 66.553 , 74.264 , 66.553 , 74.264 , 1.993 , 0.755 , 146.168 , 0.15177661217724447 , 73.341 , 0.103 , 227.81752507006894
5 , 38.333333333333336 , 0.6 , 0.6 , 36 , 46 , 38 , 128 , 120 , 4 , 5.54 , 49.421 , 56.287 , 49.421 , 56.287 , 1.827 , 0.797 , 146.423 , 0.06908491265735006 , 80.144 , 0.081 , 191.70754020424795
5 , 38.4 , 0.7 , 0.7 , 30 , 36 , 30 , 102 , 96 , 3 , 6.997 , 63.832 , 73.27 , 63.832 , 73.27 , 1.866 , 0.746 , 146.677 , 0.11569273791524093 , 78.605 , 0.081 , 223.10165157232575
6 , 38.5 , 0.7 , 0.7 , 24 , 42 , 33 , 108 , 99 , 3 , 9.389 , 58.291 , 69.215 , 58.291 , 69.215 , 1.854 , 0.804 , 147.059 , 0.07334417564869855 , 79.32 , 0.081 , 213.50598917273436
6 , 38.63636363636363 , 0.5 , 0.5 , 44 , 50 , 42 , 144 , 136 , 4 , 6.178 , 63.103 , 70.69 , 63.103 , 70.69 , 1.951 , 0.8 , 147.58 , 0.10741037743110382 , 75.643 , 0.081 , 219.79303334677536
8 , 38.78787878787879 , 0.6 , 0.6 , 33 , 48 , 39 , 129 , 120 , 3 , 8.256 , 65.676 , 75.427 , 65.676 , 75.427 , 1.96 , 0.812 , 148.159 , 0.10291941352867917 , 75.591 , 0.081 , 227.10351177276357
5 , 38.78787878787879 , 0.6 , 0.6 , 33 , 48 , 39 , 129 , 120 , 3 , 8.256 , 65.676 , 75.427 , 65.676 , 75.427 , 1.96 , 0.812 , 148.159 , 0.10291941352867917 , 75.591 , 0.081 , 227.10351177276357
4 , 38.86363636363637 , 0.5 , 0.5 , 33 , 57 , 45 , 147 , 135 , 3 , 11.789 , 81.363 , 94.074 , 81.363 , 94.074 , 2.067 , 0.847 , 148.448 , 0.11473550568717261 , 71.818 , 0.05 , 259.43640720966545
5 , 39.0 , 0.7 , 0.7 , 28 , 42 , 34 , 112 , 104 , 4 , 5.707 , 42.797 , 49.744 , 42.797 , 49.744 , 1.757 , 0.791 , 148.969 , 0.04978709450737118 , 84.786 , 0.081 , 178.54082600454026
2 , 39.08571428571429 , 0.6 , 0.6 , 21 , 54 , 39 , 129 , 114 , 3 , 15.147 , 64.944 , 79.816 , 64.944 , 79.816 , 1.933 , 0.859 , 149.296 , 0.06260625299286249 , 77.235 , 0.05 , 228.7599385620189
4 , 39.08571428571429 , 0.6 , 0.6 , 21 , 54 , 39 , 129 , 114 , 3 , 15.147 , 64.944 , 79.816 , 64.944 , 79.816 , 1.933 , 0.859 , 149.296 , 0.06260625299286249 , 77.235 , 0.05 , 228.7599385620189
5 , 39.08571428571429 , 0.6 , 0.6 , 21 , 54 , 39 , 129 , 114 , 3 , 15.147 , 64.944 , 79.816 , 64.944 , 79.816 , 1.933 , 0.859 , 149.296 , 0.06260625299286249 , 77.235 , 0.05 , 228.7599385620189
3 , 39.48 , 0.5 , 0.5 , 30 , 63 , 48 , 156 , 141 , 3 , 13.319 , 77.039 , 90.523 , 77.039 , 90.523 , 2.129 , 0.868 , 150.802 , 0.12115189144034433 , 70.832 , 0.081 , 253.56287009928678
3 , 39.51020408163265 , 0.5 , 0.5 , 21 , 66 , 45 , 153 , 132 , 3 , 21.609 , 78.081 , 97.727 , 78.081 , 97.727 , 2.092 , 0.886 , 150.918 , 0.0966990410371672 , 72.141 , 0.05 , 259.8076814609165
3 , 39.666666666666664 , 0.6 , 0.6 , 18 , 51 , 36 , 120 , 105 , 3 , 18.765 , 71.284 , 89.485 , 71.284 , 89.485 , 1.948 , 0.854 , 151.516 , 0.07087401631761203 , 77.78 , 0.05 , 244.76957493140833
3 , 39.666666666666664 , 0.6 , 0.6 , 18 , 51 , 36 , 120 , 105 , 3 , 18.765 , 71.284 , 89.485 , 71.284 , 89.485 , 1.948 , 0.854 , 151.516 , 0.07087401631761203 , 77.78 , 0.05 , 244.76957493140833
3 , 39.666666666666664 , 0.6 , 0.6 , 18 , 51 , 36 , 120 , 105 , 3 , 18.765 , 71.284 , 89.485 , 71.284 , 89.485 , 1.948 , 0.854 , 151.516 , 0.07087401631761203 , 77.78 , 0.05 , 244.76957493140833
5 , 40.0 , 0.7 , 0.7 , 18 , 45 , 33 , 108 , 96 , 3 , 13.88 , 59.731 , 74.021 , 59.731 , 74.021 , 1.843 , 0.831 , 152.789 , 0.05145714326945905 , 82.902 , 0.05 , 217.75224079140523
4 , 40.0 , 0.7 , 0.7 , 18 , 45 , 33 , 108 , 96 , 3 , 13.88 , 59.731 , 74.021 , 59.731 , 74.021 , 1.843 , 0.831 , 152.789 , 0.05145714326945905 , 82.902 , 0.05 , 217.75224079140523
3 , 40.111111111111114 , 0.6 , 0.6 , 18 , 57 , 39 , 132 , 114 , 3 , 18.66 , 64.741 , 81.91 , 64.741 , 81.91 , 1.959 , 0.87 , 153.213 , 0.06377194567700506 , 78.21 , 0.05 , 230.65020862430399
3 , 40.111111111111114 , 0.6 , 0.6 , 18 , 57 , 39 , 132 , 114 , 3 , 18.66 , 64.741 , 81.91 , 64.741 , 81.91 , 1.959 , 0.87 , 153.213 , 0.06377194567700506 , 78.21 , 0.05 , 230.65020862430399
5 , 40.375 , 0.6 , 0.6 , 24 , 51 , 39 , 126 , 114 , 3 , 12.647 , 69.279 , 82.449 , 69.279 , 82.449 , 1.962 , 0.84 , 154.221 , 0.08505769759762238 , 78.604 , 0.05 , 235.72759992186442
4 , 40.375 , 0.6 , 0.6 , 24 , 51 , 39 , 126 , 114 , 3 , 12.647 , 69.279 , 82.449 , 69.279 , 82.449 , 1.962 , 0.84 , 154.221 , 0.08505769759762238 , 78.604 , 0.05 , 235.72759992186442
3 , 40.375 , 0.6 , 0.6 , 24 , 51 , 39 , 126 , 114 , 3 , 12.647 , 69.279 , 82.449 , 69.279 , 82.449 , 1.962 , 0.84 , 154.221 , 0.08505769759762238 , 78.604 , 0.05 , 235.72759992186442
3 , 40.611111111111114 , 0.5 , 0.5 , 36 , 51 , 42 , 138 , 129 , 3 , 10.582 , 91.962 , 104.229 , 91.962 , 104.229 , 2.122 , 0.813 , 155.123 , 0.15513714163665326 , 73.102 , 0.05 , 280.1907240157167
3 , 40.611111111111114 , 0.5 , 0.5 , 36 , 51 , 42 , 138 , 129 , 3 , 10.582 , 91.962 , 104.229 , 91.962 , 104.229 , 2.122 , 0.813 , 155.123 , 0.15513714163665326 , 73.102 , 0.05 , 280.1907240157167
2 , 41.0 , 0.5 , 0.5 , 27 , 54 , 42 , 135 , 123 , 3 , 15.463 , 94.022 , 110.139 , 94.022 , 110.139 , 2.14 , 0.843 , 156.608 , 0.14176320693381816 , 73.181 , 0.05 , 288.16141610679654
2 , 41.0 , 0.5 , 0.5 , 27 , 54 , 42 , 135 , 123 , 3 , 15.463 , 94.022 , 110.139 , 94.022 , 110.139 , 2.14 , 0.843 , 156.608 , 0.14176320693381816 , 73.181 , 0.05 , 288.16141610679654
2 , 41.0 , 0.5 , 0.5 , 27 , 54 , 42 , 135 , 123 , 3 , 15.463 , 94.022 , 110.139 , 94.022 , 110.139 , 2.14 , 0.843 , 156.608 , 0.14176320693381816 , 73.181 , 0.05 , 288.16141610679654
2 , 41.0 , 0.5 , 0.5 , 27 , 54 , 42 , 135 , 123 , 3 , 15.463 , 94.022 , 110.139 , 94.022 , 110.139 , 2.14 , 0.843 , 156.608 , 0.14176320693381816 , 73.181 , 0.05 , 288.16141610679654
3 , 41.25 , 0.5 , 0.5 , 40 , 50 , 42 , 140 , 132 , 4 , 6.949 , 69.344 , 77.669 , 69.344 , 77.669 , 1.97 , 0.799 , 157.563 , 0.11483412937845316 , 79.981 , 0.05 , 231.01227022205654
4 , 41.333333333333336 , 0.6 , 0.6 , 36 , 48 , 40 , 132 , 124 , 4 , 5.528 , 51.428 , 58.052 , 51.428 , 58.052 , 1.919 , 0.797 , 157.882 , 0.09946606479397702 , 82.273 , 0.103 , 196.4800717246536
5 , 41.36363636363637 , 0.5 , 0.5 , 44 , 52 , 44 , 148 , 140 , 4 , 6.166 , 65.494 , 72.849 , 65.494 , 72.849 , 2.014 , 0.8 , 157.997 , 0.1281928294603787 , 78.449 , 0.081 , 224.34286391928885
5 , 41.53846153846154 , 0.5 , 0.5 , 65 , 45 , 40 , 155 , 150 , 5 , 3.158 , 51.634 , 55.964 , 51.634 , 55.964 , 1.943 , 0.728 , 158.665 , 0.15334166802340887 , 81.66 , 0.103 , 194.59781811809813
