iter, gearRatio, moduleBig, moduleSmall, Ns, NpBig, NpSmall, Nr, numPlanet, fwSunMM, fwPlanetBigMM, fwPanetSmallMM, fwRingMM, mass, eff, peakTorque, Cost, Torque_Density, Outer_Bearing_mass, Actuator_width
2 , 15.74384236453202 , 0.5 , 0.5 , 21 , 73 , 29 , 123 , 3 , 19.366 , 19.366 , 39.765 , 39.765 , 1.203 , 0.939 , 54.123 , 0.2060091212480949 , 44.99 , 0.103 , 134.63073306409063
2 , 15.74384236453202 , 0.5 , 0.5 , 21 , 73 , 29 , 123 , 3 , 19.366 , 19.366 , 39.765 , 39.765 , 1.203 , 0.939 , 54.123 , 0.32916183060686854 , 44.99 , 0.103 , 134.63073306409063
3 , 16.0 , 0.5 , 0.5 , 21 , 75 , 30 , 126 , 3 , 19.345 , 19.345 , 39.086 , 39.086 , 1.202 , 0.94 , 55.004 , 0.7667336064750989 , 45.76 , 0.103 , 133.93080983269408
2 , 16.0 , 0.5 , 0.5 , 21 , 75 , 30 , 126 , 3 , 19.345 , 19.345 , 39.086 , 39.086 , 1.202 , 0.94 , 55.004 , -0.23326639352489753 , 45.76 , 0.103 , 133.93080983269408
2 , 16.0 , 0.5 , 0.5 , 21 , 75 , 30 , 126 , 3 , 19.345 , 19.345 , 39.086 , 39.086 , 1.202 , 0.94 , 55.004 , 0.766733606474264 , 45.76 , 0.103 , 133.93080983269408
3 , 16.0 , 0.5 , 0.5 , 21 , 75 , 30 , 126 , 3 , 19.345 , 19.345 , 39.086 , 39.086 , 1.202 , 0.94 , 55.004 , 1.7667336064742782 , 45.76 , 0.103 , 133.93080983269408
1 , 16.479591836734695 , 0.5 , 0.5 , 21 , 74 , 28 , 123 , 3 , 19.355 , 19.355 , 42.254 , 42.254 , 1.217 , 0.938 , 56.653 , 1.5687690145901216 , 46.551 , 0.103 , 137.1094874081892
1 , 16.479591836734695 , 0.5 , 0.5 , 21 , 74 , 28 , 123 , 3 , 19.355 , 19.355 , 42.254 , 42.254 , 1.217 , 0.938 , 56.653 , 0.5687690145901075 , 46.551 , 0.103 , 137.1094874081892
1 , 16.479591836734695 , 0.5 , 0.5 , 21 , 74 , 28 , 123 , 3 , 19.355 , 19.355 , 42.254 , 42.254 , 1.217 , 0.938 , 56.653 , -0.02306772010451652 , 46.551 , 0.103 , 137.1094874081892
1 , 16.479591836734695 , 0.5 , 0.5 , 21 , 74 , 28 , 123 , 3 , 19.355 , 19.355 , 42.254 , 42.254 , 1.217 , 0.938 , 56.653 , 0.9769322798954977 , 46.551 , 0.103 , 137.1094874081892
2 , 16.724137931034484 , 0.5 , 0.5 , 21 , 76 , 29 , 126 , 3 , 19.335 , 19.335 , 41.443 , 41.443 , 1.215 , 0.939 , 57.493 , 0.013068077488618601 , 47.319 , 0.103 , 136.27738354548256
2 , 16.724137931034484 , 0.5 , 0.5 , 21 , 76 , 29 , 126 , 3 , 19.335 , 19.335 , 41.443 , 41.443 , 1.215 , 0.939 , 57.493 , 0.5303094567982994 , 47.319 , 0.103 , 136.27738354548256
2 , 16.724137931034484 , 0.5 , 0.5 , 21 , 76 , 29 , 126 , 3 , 19.335 , 19.335 , 41.443 , 41.443 , 1.215 , 0.939 , 57.493 , 1.5303094567983138 , 47.319 , 0.103 , 136.27738354548256
1 , 16.724137931034484 , 0.5 , 0.5 , 21 , 76 , 29 , 126 , 3 , 19.335 , 19.335 , 41.443 , 41.443 , 1.215 , 0.939 , 57.493 , 2.530309456798328 , 47.319 , 0.103 , 136.27738354548256
1 , 16.724137931034484 , 0.5 , 0.5 , 21 , 76 , 29 , 126 , 3 , 19.335 , 19.335 , 41.443 , 41.443 , 1.215 , 0.939 , 57.493 , 3.530309456798342 , 47.319 , 0.103 , 136.27738354548256
1 , 16.724137931034484 , 0.5 , 0.5 , 21 , 76 , 29 , 126 , 3 , 19.335 , 19.335 , 41.443 , 41.443 , 1.215 , 0.939 , 57.493 , 4.530309456798356 , 47.319 , 0.103 , 136.27738354548256
