thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,ac1,ac2,ac3
0.1516476971741519,0.1574528562199378,U10,U10,6.0,6.0,SSPG,SSPG,0.0634388265757402,0.5916308745067578,5.567949236958211,-1.4366354462011477,7.0,196.2,5.4,48.7
0.15008601903067548,0.1511052504817879,U10,U10,6.0,6.0,SSPG,SSPG,0.0669722284591336,0.5967522207985081,3.498706800596274,-1.536649834106362,0.0,211.0,6.6,49.9
0.15072348626478588,0.1501549196017955,U10,U10,6.0,6.0,SSPG,SSPG,0.0711997227929844,0.599972462781803,4.360066924696254,-1.376536638947916,2.0,108.6,6.3,50.0
0.15002645804390838,0.1507466426900587,U10,U10,6.0,6.0,SSPG,SSPG,0.0695225740025064,0.5816177773263342,2.9777984428614204,-1.549834440249468,0.0,132.8,5.6,49.9
0.15154468976792124,0.1529008884815709,U10,U10,6.0,6.0,SSPG,SSPG,0.0786494549678896,0.5893372352968282,3.891644273334787,-1.44071718089364,5.0,68.1,6.5,49.9
0.15020711614052798,0.1526295262795987,U10,U10,6.0,6.0,SSPG,SSPG,0.0758154246613785,0.5883735496347411,3.416024680819868,-1.5467271785207268,0.0,190.0,5.8,49.8
0.15008664232120944,0.1541474329230487,U10,U10,6.0,6.0,SSPG,SSPG,0.0785284627758184,0.5859361560129939,3.8411784730845184,-1.5354791303505946,7.0,130.5,5.6,49.9
0.15061753094998437,0.1521250916725485,U10,U10,6.0,6.0,SSPG,SSPG,0.0815701488066301,0.5832796582578958,3.5736321815455385,-1.356663454237491,7.0,147.4,5.6,49.8
0.15042489146833612,0.1547773441360419,U10,U10,6.0,6.0,SSPG,SSPG,0.0772106188796936,0.5734707816137377,4.861393513627067,-1.416294806482959,4.0,106.9,5.2,48.8
0.15005171199364475,0.1538280167543895,U10,U10,6.0,6.0,SSPG,SSPG,0.0772091794599192,0.5339670057165713,4.419796867278163,-1.2421259522213903,2.0,61.1,4.2,49.7
0.15016520142618545,0.1513222734194661,U10,U10,6.0,6.0,SSPG,SSPG,0.0816874560549479,0.5671797703049832,4.593313030176584,-1.308408848603904,4.0,68.0,4.4,45.2
0.1501461527952739,0.1500931908475272,U10,U10,6.0,6.0,SSPG,SSPG,0.0784459661933523,0.5677217705387092,5.476861437025918,-1.5186888377781185,7.0,150.1,5.3,49.6
0.15000032126037727,0.1509322159012009,U10,U10,6.0,6.0,SSPG,SSPG,0.0728144036856623,0.554018224253877,5.184814198002668,-1.5022540932031816,0.0,169.7,4.8,49.6
0.15001383449209718,0.1503274602577515,U10,U10,6.0,6.0,SSPG,SSPG,0.0782144179793242,0.5935643384447524,3.2379293741091315,-1.5562764525262676,7.0,196.9,5.6,48.4
0.15034236607716733,0.1534982657229526,U10,U10,6.0,6.0,SSPG,SSPG,0.0763933804166441,0.5822581228752868,4.209276023648009,-1.5501676977082044,2.0,189.1,5.2,49.5
0.1520611045399026,0.1507498346529553,U10,U10,6.0,6.0,SSPG,SSPG,0.0766244295616967,0.5856841118110522,4.1316381168326695,-1.5182790721075676,1.0,147.7,5.1,49.4
