Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Efficiency left,Efficiency right,Torso distance,ik_height,ori_l,ori_theta,Best X velocity,Average energy,Max height,Max distance,Unique id,ac1,ac2,ac3
0.1525786292032969,0.1510988758545591,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.075310157922608,0.293677505057856,4.386217400524748,-1.4377582426762283,25.570680488995748,12.653299925372226,0.0562764723258594,0.3667486730042737,41fa7403,243.9,4.4,49.6
0.1525786292032969,0.1510988758545591,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.075310157922608,0.293677505057856,4.386217400524748,-1.4377582426762283,25.664538201386744,12.653299925372226,0.0562764723258594,0.3667486730042737,41fa7403,243.9,4.4,49.6
0.1509790375788386,0.1562856638337603,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0772871671155306,0.297264701412599,4.004738855193431,-1.3617107299042477,20.84463593620324,10.46492769021116,0.0566410409153197,0.2969474415359687,8d733cb7,263.5,4.4,50.0
0.1509790375788386,0.1562856638337603,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0772871671155306,0.297264701412599,4.004738855193431,-1.3617107299042477,20.358094147077917,10.46492769021116,0.0566410409153197,0.2969474415359687,8d733cb7,263.5,4.4,50.0
0.1509790375788386,0.1562856638337603,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0772871671155306,0.297264701412599,4.004738855193431,-1.3617107299042477,20.385417317119984,10.46492769021116,0.0566410409153197,0.2969474415359687,8d733cb7,263.5,4.4,50.0
0.1509790375788386,0.1562856638337603,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0772871671155306,0.297264701412599,4.004738855193431,-1.3617107299042477,20.562784246724117,10.46492769021116,0.0566410409153197,0.2969474415359687,8d733cb7,263.5,4.4,50.0
0.1509790375788386,0.1562856638337603,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0772871671155306,0.297264701412599,4.004738855193431,-1.3617107299042477,20.630565036591737,10.46492769021116,0.0566410409153197,0.2969474415359687,8d733cb7,263.5,4.4,50.0
0.1512591127988366,0.1510982430321745,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0788501230346332,0.2923573558310112,4.359613391973736,-1.395691282906386,29.278608545708146,16.802607790688693,0.0569411996756438,0.4288928479330191,8b614937,189.7,4.0,47.6
0.1512591127988366,0.1510982430321745,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0788501230346332,0.2923573558310112,4.359613391973736,-1.395691282906386,28.983308161452204,16.802607790688693,0.0569411996756438,0.4288928479330191,8b614937,189.7,4.0,47.6
0.1512591127988366,0.1510982430321745,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0788501230346332,0.2923573558310112,4.359613391973736,-1.395691282906386,29.574152722587893,16.802607790688693,0.0569411996756438,0.4288928479330191,8b614937,189.7,4.0,47.6
0.1512591127988366,0.1510982430321745,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0788501230346332,0.2923573558310112,4.359613391973736,-1.395691282906386,29.86035103341169,16.802607790688693,0.0569411996756438,0.4288928479330191,8b614937,189.7,4.0,47.6
0.1512591127988366,0.1510982430321745,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0788501230346332,0.2923573558310112,4.359613391973736,-1.395691282906386,29.751211240500357,16.802607790688693,0.0569411996756438,0.4288928479330191,8b614937,189.7,4.0,47.6
0.157571498362375,0.1507078366549027,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0754301688232209,0.2982793350172778,5.005690630213445,-1.4151196764876852,28.474896334765425,15.84646748961202,0.0556113343984539,0.4408944112464597,3e2e304c,141.5,4.2,48.7
0.157571498362375,0.1507078366549027,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0754301688232209,0.2982793350172778,5.005690630213445,-1.4151196764876852,30.03435371633839,15.84646748961202,0.0556113343984539,0.4408944112464597,3e2e304c,141.5,4.2,48.7
0.157571498362375,0.1507078366549027,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0754301688232209,0.2982793350172778,5.005690630213445,-1.4151196764876852,30.397718298161767,15.84646748961202,0.0556113343984539,0.4408944112464597,3e2e304c,141.5,4.2,48.7
0.157571498362375,0.1507078366549027,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0754301688232209,0.2982793350172778,5.005690630213445,-1.4151196764876852,30.055832279627985,15.84646748961202,0.0556113343984539,0.4408944112464597,3e2e304c,141.5,4.2,48.7
0.157571498362375,0.1507078366549027,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0754301688232209,0.2982793350172778,5.005690630213445,-1.4151196764876852,30.483403545243817,15.84646748961202,0.0556113343984539,0.4408944112464597,3e2e304c,141.5,4.2,48.7
0.1500138344920971,0.1503274602577515,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0782144179793242,0.2903412947498487,3.2379293741091315,-1.5562764525262676,31.17857968304395,17.127053529356996,0.0578116372927563,0.4607910626870461,13795ab5,196.9,5.6,48.4
0.1500138344920971,0.1503274602577515,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0782144179793242,0.2903412947498487,3.2379293741091315,-1.5562764525262676,30.853559128885685,17.127053529356996,0.0578116372927563,0.4607910626870461,13795ab5,196.9,5.6,48.4
0.1500138344920971,0.1503274602577515,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0782144179793242,0.2903412947498487,3.2379293741091315,-1.5562764525262676,30.657304612679297,17.127053529356996,0.0578116372927563,0.4607910626870461,13795ab5,196.9,5.6,48.4
0.1500138344920971,0.1503274602577515,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0782144179793242,0.2903412947498487,3.2379293741091315,-1.5562764525262676,31.133377321958317,17.127053529356996,0.0578116372927563,0.4607910626870461,13795ab5,196.9,5.6,48.4
0.1500138344920971,0.1503274602577515,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0782144179793242,0.2903412947498487,3.2379293741091315,-1.5562764525262676,31.25117711326124,17.127053529356996,0.0578116372927563,0.4607910626870461,13795ab5,196.9,5.6,48.4
0.1503466786107209,0.1509888011553077,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0713594356493576,0.2913354797660287,5.237870171339703,-1.4767143438520516,28.470184947240018,15.76074577883582,0.0589499658890443,0.4325131689675299,1d64ed84,224.5,3.1,49.7
0.1503466786107209,0.1509888011553077,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0713594356493576,0.2913354797660287,5.237870171339703,-1.4767143438520516,21.6968068155289,15.76074577883582,0.0589499658890443,0.4325131689675299,1d64ed84,224.5,3.1,49.7
0.1503466786107209,0.1509888011553077,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0713594356493576,0.2913354797660287,5.237870171339703,-1.4767143438520516,28.362909860118616,15.76074577883582,0.0589499658890443,0.4325131689675299,1d64ed84,224.5,3.1,49.7
0.1503466786107209,0.1509888011553077,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0713594356493576,0.2913354797660287,5.237870171339703,-1.4767143438520516,28.60621475105946,15.76074577883582,0.0589499658890443,0.4325131689675299,1d64ed84,224.5,3.1,49.7
0.1503466786107209,0.1509888011553077,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0713594356493576,0.2913354797660287,5.237870171339703,-1.4767143438520516,29.64686574036913,15.76074577883582,0.0589499658890443,0.4325131689675299,1d64ed84,224.5,3.1,49.7
0.1500166014561652,0.1505805009830213,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0725833687812168,0.2905971024391866,3.3424973852210176,-1.3688072972748877,16.072991349820455,16.620987243048646,0.0577499468524592,0.4561386664773174,4a830532,162.8,4.5,49.2
0.1500166014561652,0.1505805009830213,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0725833687812168,0.2905971024391866,3.3424973852210176,-1.3688072972748877,24.42466785855328,16.620987243048646,0.0577499468524592,0.4561386664773174,4a830532,162.8,4.5,49.2
0.1500166014561652,0.1505805009830213,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0725833687812168,0.2905971024391866,3.3424973852210176,-1.3688072972748877,31.1532637491122,16.620987243048646,0.0577499468524592,0.4561386664773174,4a830532,162.8,4.5,49.2
0.1500166014561652,0.1505805009830213,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0725833687812168,0.2905971024391866,3.3424973852210176,-1.3688072972748877,30.64821596438034,16.620987243048646,0.0577499468524592,0.4561386664773174,4a830532,162.8,4.5,49.2
0.1500166014561652,0.1505805009830213,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0725833687812168,0.2905971024391866,3.3424973852210176,-1.3688072972748877,33.387739230052674,16.620987243048646,0.0577499468524592,0.4561386664773174,4a830532,162.8,4.5,49.2
0.1522982052151999,0.1597756425740711,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0790743049962322,0.302073847789271,5.195584507904407,-1.374300202672947,12.112464964114215,16.735061162284357,0.0571638416559139,0.4544357566077569,80545901,120.7,4.8,50.0
0.1522982052151999,0.1597756425740711,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0790743049962322,0.302073847789271,5.195584507904407,-1.374300202672947,31.315891098052106,16.735061162284357,0.0571638416559139,0.4544357566077569,80545901,120.7,4.8,50.0
0.1522982052151999,0.1597756425740711,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0790743049962322,0.302073847789271,5.195584507904407,-1.374300202672947,31.739853987926157,16.735061162284357,0.0571638416559139,0.4544357566077569,80545901,120.7,4.8,50.0
0.1522982052151999,0.1597756425740711,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0790743049962322,0.302073847789271,5.195584507904407,-1.374300202672947,33.295049726325246,16.735061162284357,0.0571638416559139,0.4544357566077569,80545901,120.7,4.8,50.0
0.1522982052151999,0.1597756425740711,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0790743049962322,0.302073847789271,5.195584507904407,-1.374300202672947,34.038282616621274,16.735061162284357,0.0571638416559139,0.4544357566077569,80545901,120.7,4.8,50.0
0.1512570566964599,0.1550608085274079,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0738514892059007,0.2963178652238679,3.968785387015593,-1.558549797287752,33.693544019868966,16.183691533263424,0.057000085441157,0.4471742681050362,ae4fa99f,232.8,4.8,47.1
0.1512570566964599,0.1550608085274079,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0738514892059007,0.2963178652238679,3.968785387015593,-1.558549797287752,31.412621782843605,16.183691533263424,0.057000085441157,0.4471742681050362,ae4fa99f,232.8,4.8,47.1
0.1512570566964599,0.1550608085274079,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0738514892059007,0.2963178652238679,3.968785387015593,-1.558549797287752,30.74527607058596,16.183691533263424,0.057000085441157,0.4471742681050362,ae4fa99f,232.8,4.8,47.1
0.1512570566964599,0.1550608085274079,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0738514892059007,0.2963178652238679,3.968785387015593,-1.558549797287752,30.37777884438512,16.183691533263424,0.057000085441157,0.4471742681050362,ae4fa99f,232.8,4.8,47.1
0.1512570566964599,0.1550608085274079,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0738514892059007,0.2963178652238679,3.968785387015593,-1.558549797287752,30.579854915870904,16.183691533263424,0.057000085441157,0.4471742681050362,ae4fa99f,232.8,4.8,47.1
0.1500000547941012,0.1511081751112289,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0766881489882271,0.2911082299053302,3.658138876945243,-1.4597298470261262,33.64478624312537,16.648452012382332,0.0571466419350513,0.4485887005506276,738e4b88,156.6,4.3,49.5
0.1500000547941012,0.1511081751112289,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0766881489882271,0.2911082299053302,3.658138876945243,-1.4597298470261262,31.2622311385611,16.648452012382332,0.0571466419350513,0.4485887005506276,738e4b88,156.6,4.3,49.5
0.1500000547941012,0.1511081751112289,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0766881489882271,0.2911082299053302,3.658138876945243,-1.4597298470261262,30.85011036538228,16.648452012382332,0.0571466419350513,0.4485887005506276,738e4b88,156.6,4.3,49.5
0.1500000547941012,0.1511081751112289,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0766881489882271,0.2911082299053302,3.658138876945243,-1.4597298470261262,30.46103777156942,16.648452012382332,0.0571466419350513,0.4485887005506276,738e4b88,156.6,4.3,49.5
0.1500000547941012,0.1511081751112289,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0766881489882271,0.2911082299053302,3.658138876945243,-1.4597298470261262,30.558003330642173,16.648452012382332,0.0571466419350513,0.4485887005506276,738e4b88,156.6,4.3,49.5
0.1503423660771673,0.1534982657229526,U10,U10,6.0,6.0,SSPG,SSPG,0.952,0.952,0.0763933804166441,0.29384063180012,4.209276023648009,-1.5501676977082044,34.25309003032303,17.16208544062366,0.0582467455962196,0.4647596725525102,2a78a62e,189.1,5.2,49.5
