Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Torso distance,Push duration,target_v1,actual_v1,tracking_err1,energy1,target_v2,actual_v2,tracking_err2,energy2,target_v3,actual_v3,tracking_err3,energy3,total_tracking_error,total_energy,unique_id,ac1,ac2,ac3
0.23169569661176054,0.24335976347653437,U12,VT8020,14.95448910091064,12.22339737941792,WPG,WPG,0.09669193867714009,0.10531332416878093,1.5,7.810833730665074,39.826622376100055,84.83033705029072,3.0,7.840509635567915,23.430533532025827,84.83033705029074,4.5,7.784179789029888,10.785836886672397,84.83033705029075,81.41865536197992,339.32134820116295,46b80eaa,258.0,4.6,26.4
0.22467674151247463,0.2283755476872193,U12,MN8014,24.05337015464653,22.311615791511905,WPG,WPG,0.10009745088536924,0.07983909241704931,1.5,1.0581006260016896,0.19527505674009857,24.74128623348536,3.0,1.0346677792886916,3.862530737766043,24.741286233485354,4.5,1.0726517611501523,11.746715950347152,24.741286233485372,40.400579823594384,98.96514493394139,951eacc1,197.2,4.4,23.7
0.23689719202558093,0.22315273210561956,U12,U12,21.63048625721657,25.401718152401696,WPG,WPG,0.10712582544912462,0.08319845869562037,1.5,5.181407744561702,13.552762981718878,64.54702253623725,3.0,5.195610776501419,4.820706681889164,64.5470225362372,4.5,5.296674716712545,0.6346906042490135,64.54702253623721,19.33096056168693,258.1880901449489,867d77cb,177.7,3.9,27.8
0.2157127169857377,0.23721045984476047,U10,MN8014,13.431063596706865,23.782605961713514,WPG,WPG,0.08715454804608967,0.11434884809523033,1.5,5.635765375242232,17.10455523905252,91.56921299902244,3.0,6.192413219820092,10.191502166082088,91.56921299902322,4.5,6.38810667217338,3.564946805505634,27.899958121731,31.232670365854737,238.93834224150723,516d50f3,142.4,5.8,27.8
0.2474131226394939,0.2803386625582265,U12,MN8014,16.754620106225822,20.20984310929019,WPG,WPG,0.09579151401483824,0.12125250107405561,1.5,3.7060094127545202,4.866477529161543,28.863111000794092,3.0,3.613108351202871,0.3759018503147033,28.863111000793914,4.5,3.633223719402837,0.751301120605852,27.165592112892682,10.485634938888664,113.75492511527393,5c2e658b,173.1,3.4,20.4
0.20897077918111104,0.24647173910192674,MN8014,MN8014,21.250509719046846,27.610009783537137,WPG,WPG,0.08817411777131795,0.10592683353637779,1.5,5.620425347883491,16.977905047480785,40.90956918461611,3.0,5.477727660133859,6.139134357792409,40.835728651890754,4.5,5.684791951860203,1.403731969192709,40.83572865188738,24.52273615922803,163.41675514028137,f0026ea1,161.1,4.5,27.3
0.23698544512854586,0.2535674801534905,U12,VT8020,19.187832989026063,25.15313583638717,WPG,WPG,0.09098598497399583,0.10229528278037316,1.5,4.8205287956079115,11.025911482461327,58.440089333811294,3.0,4.9029176881912875,3.621095728031274,23.138907724824467,4.5,5.071390061219753,0.32648660206071295,58.44008933381062,15.080045940432557,198.45917572625794,34446163,105.8,3.4,23.4
0.22704622305343616,0.25198924857048166,MN8014,MN8014,16.3853061764943,24.866408742502898,WPG,WPG,0.09483691627347107,0.09903737081975253,1.5,5.43264974478708,15.465734015173883,17.794494547454843,3.0,5.352173878209025,5.532721953328886,17.79449454745493,4.5,5.3604431881054895,0.7403624799571388,17.794494547454903,21.764109251470007,70.75874892410907,4ae7e863,79.0,3.9,28.9
0.26399128818939843,0.2416706356022579,U10,MN8014,8.8052275463277,16.534560371235813,CPG,WPG,0.08993092249107654,0.10648997864067924,1.5,0,2.25,1000000.0,3.0,0,9.0,1000000.0,4.5,0,20.25,1000000.0,67.5,4000000.0,4236e7fa,147.1,5.8,28.7
0.2142155429722232,0.27190735278044154,U12,VT8020,18.02428737529115,29.3022765729553,WPG,WPG,0.08749471724062112,0.1162247017437613,1.5,3.492200644432262,3.968863407676321,17.972281964685948,3.0,3.931633058150937,0.8679401550396674,17.97228196468611,4.5,3.8998967680319865,0.36012388901845543,17.972281964686513,9.768605838780786,71.59403909199793,132cf9a3,121.9,4.3,23.6
0.27054131348425003,0.284067062253503,U12,MN8014,16.96468782767535,15.625657610502971,WPG,WPG,0.0986155638395197,0.11831546490335498,1.5,2.1633618294487524,0.44004891676959573,24.71128519568173,3.0,2.101629609474985,0.8070693585720677,26.94330044124103,4.5,2.1085664541445155,5.718954404242936,24.617475922859093,21.76624884805146,100.98334675546408,a629127b,197.9,3.0,19.5
