Thigh,Calf,Hip left motor,Hip right motor,Hip left ratio,Hip right ratio,Gearbox left,Gearbox right,Torso distance,Push duration,X velocity,Average energy,Max height,Max distance,Unique id,ac1,ac2,ac3
0.2417931052622374,0.27997591992428816,U8,U12,4.527262447700682,14.818826345619296,CPG,WPG,0.10678988515763352,0.10930073725251369,21.170115165215307,69.36060463328319,0.10017530143337652,0.8049158515315964,406bc902,215.6,5.0,28.8
0.2594104697000048,0.28911451590079,U8,U10,4.500288637823955,15.043175942946307,CPG,WPG,0.11958095084473935,0.1184568092604614,18.35731970346813,53.78806919588658,0.10713324973287759,0.7345940819620596,09d5c7cf,187.7,5.1,30.5
0.24685672190939534,0.2948076905047887,U8,U10,5.746334400118906,18.084405812338588,SSPG,WPG,0.11405159209184425,0.11760209404679606,25.842136137624593,67.28513814148847,0.2874629767159406,1.2213375102103199,28fb4140,164.2,4.8,22.7
0.2420377628197619,0.27285250946887424,U8,U10,4.005323064741401,21.02873415187858,CPG,WPG,0.09911649922152746,0.11885292240159985,5.951923113453935,15.049508107376314,0.00507731376678711,0.2680384991664553,7e68660e,101.0,5.6,28.3
0.24884283722669906,0.27801512905850445,U8,U10,12.685137223409525,20.171828695672026,WPG,WPG,0.08703115398584384,0.12603677291048804,18.42998105815074,194.33038581878094,0.3665489028781123,1.0297148349547909,2c0fd96a,170.9,5.9,30.9
0.2803895505498397,0.29758898074264833,U8,U12,4.005834807739266,12.716041413954828,CPG,CPG,0.11501066311326377,0.12084943097425818,13.006913043443166,22.564573206502097,0.05937763873351065,0.503973596872131,61ee7c05,147.4,5.3,22.4
0.25560215424171223,0.29202099608485255,U8,U12,4.070816121487537,14.803256434719172,CPG,WPG,0.1181141548955765,0.12489863315360918,18.64264034266335,63.91606919596685,0.09717506625031301,0.7762981293315571,acfcb701,177.7,3.6,27.3
0.25339724317802736,0.27897587731317136,U8,U10,8.752292949733171,15.053568960688002,CPG,WPG,0.10918226674975845,0.12565535994191307,25.545030245306155,88.69988536393299,0.3636510357783102,1.3303464869434736,104e4a97,221.3,5.5,32.9
0.23112883888263105,0.27284118109057687,U10,U10,7.8547203474731555,14.001044426159984,CPG,WPG,0.1123198618479667,0.11974864337034405,17.79635710704539,92.01214664565292,0.4809966279106744,0.9576962355858175,a0d1baf8,176.4,3.2,22.4
0.25052036681351536,0.3170445164863084,U8,U10,13.13559058040028,7.164619738995466,WPG,CPG,0.11341992211960407,0.12291814104814643,-5.174108910008806,31.957014661310716,0.4530609685552597,-0.2994313911479777,a549caa8,172.9,4.8,20.5
0.2357949745910137,0.29793245483481134,U8,U10,4.772675126065961,23.296614082762193,CPG,WPG,0.12411333166630335,0.1020889644548934,23.207501751375805,69.97241545331696,0.1335071729980058,0.8609613627237267,1f6eb594,176.0,4.8,24.2
0.22782644820172684,0.2815291024685049,U8,U12,4.4674300151246715,16.140187935578183,CPG,WPG,0.1181269374736311,0.12466212771969563,23.35469609125766,112.00647674188875,0.2670260852789981,1.2227697150573948,c861a363,166.1,5.3,27.9
0.2527624321763572,0.2867300332897441,U8,U12,4.058236194304773,20.26764210716116,CPG,WPG,0.12094769476477987,0.11523841284038154,19.55683335636923,54.41357124418798,0.09190499937462221,0.7896350111328329,c71187e6,178.2,4.5,29.5
0.24255834144718014,0.26427848496785666,U8,U10,5.284593976802368,23.788786436941923,CPG,WPG,0.12429152479712939,0.10568712392266945,18.821208481957473,47.25257599507369,0.08780956611622784,0.7454794323700893,4e058f77,170.9,5.7,31.0
0.2396197264533439,0.2855493341070703,U8,U10,5.736822573341607,20.762436896801425,SSPG,WPG,0.11638453437769558,0.11212394723103036,27.768676735571262,147.33935681012218,0.31213703880785926,1.4367494212189975,4fa1c843,214.2,5.4,28.7
0.23366297385696394,0.2873675245672981,U8,U10,7.120386044321877,17.642666006629604,SSPG,WPG,0.11383474768321593,0.1169575299378345,23.779269559112304,68.94692944703237,0.3917628218087085,1.2834999169081294,2b0d8096,148.1,5.6,26.7
0.2377144370321431,0.28716963745799706,U8,U10,8.555611865733642,17.82207975694679,CPG,WPG,0.104177433765748,0.12495782263149914,28.427556511802432,66.7624521089578,0.22971222920838458,1.2910895574203178,76b7b3f8,169.0,5.0,29.6
0.2417340442256981,0.3030741976862663,U8,U10,14.07179512900547,14.208298237411459,WPG,WPG,0.11597152785703996,0.11276419628847727,22.503697838434675,240.49789852648382,0.6745447796671735,1.563469783046536,c7a6cb95,238.4,4.8,34.2
0.25223212657129157,0.28455257194653444,U8,U10,16.088680145416387,14.657755187326318,WPG,WPG,0.1116129352834728,0.11938167424032121,14.338111260588695,216.0723674909875,0.51135340462431,1.298739088511547,fda27efb,184.2,4.6,30.1
0.24465868790521517,0.2718815181558194,U8,U12,7.33201898302176,18.464237293276078,CPG,WPG,0.10945560700618179,0.1116935165980181,16.392205520785915,38.73338916559584,0.08118119128305862,0.6898296861798477,c21f3362,191.4,5.7,28.3
0.22472157704397225,0.2842078278853307,U8,U10,6.596084892884827,20.172850205558483,CPG,WPG,0.11133343809741568,0.13158801492451683,25.528604775050468,122.51658309534588,0.4202133071519999,1.3396433447822054,5758a1da,163.6,5.7,31.4
0.2381413632126244,0.2752937518637052,U8,U10,8.547307957324145,19.494192975143015,CPG,WPG,0.11050875868597736,0.12860645792805792,23.91962321169692,121.90804178241609,0.011477025205177304,0.7252013602476661,e1755166,167.4,5.1,30.2
