thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,push_duration,best_index,best_cost,ac1,ac2,ac3
0.20254128440516542,0.23862166318189237,MAD_M6C12,MN8014,40.335502600044194,15.748372049389074,WPG,WPG,0.06811931804104662,0.09452660594271078,2,13.66169969793027,133.6,5.1,15.8
0.2050506854346217,0.24868634095727396,MAD_M6C12,MN8014,38.267308468029825,20.420293518999372,WPG,WPG,0.08100210137541117,0.09994687412890757,1,15.897645602093805,60.4,5.5,16.5
0.18136232993278298,0.25328836750935874,MAD_M6C12,MN8014,49.41807927743552,21.1053692766333,WPG,WPG,0.08965060252461571,0.10423571741267998,6,18.131119282345857,50.5,5.7,15.8
0.1978507900561246,0.24768281181196927,MAD_M6C12,MN8014,46.15625559647485,15.3803988073468,WPG,WPG,0.0888880238634146,0.10455754768486028,2,15.731647161279035,51.6,5.7,13.3
0.19380223057720647,0.2597889092849881,MAD_M6C12,MN8014,46.52628154443339,19.537039387592216,WPG,WPG,0.09717683020942197,0.09425113140910624,5,14.793462583402313,80.0,6.4,10.2
0.17924512292030398,0.27675497928797566,VT8020,MN8014,41.774846040298144,23.353269736138305,WPG,WPG,0.09765266882386714,0.08025055701145985,3,15.218121703546059,58.0,4.9,16.9
0.15892301532788156,0.2741808843812189,MN8014,U12,45.124709048177266,26.055465525542715,WPG,WPG,0.09364716963229855,0.07812463105567385,4,23.944051541696336,145.0,4.3,16.4
0.18899981743803265,0.2644498450512584,VT8020,MN8014,43.38832646164925,25.79163922916601,WPG,WPG,0.07931608622520595,0.0984501860467058,2,19.129836140549855,72.5,4.4,13.5
0.17340835984894026,0.26414981312529884,VT8020,MN8014,38.39994742786346,22.90833084086476,WPG,WPG,0.08690324020175284,0.062333204620933,1,18.22555583396057,91.3,5.7,12.3
0.17528973018034788,0.2665330080972431,VT8020,U12,38.5975338376968,26.219760063044504,WPG,WPG,0.0816528212321118,0.07964732861700687,3,17.409908150299763,86.2,5.6,11.5
0.189571002253789,0.2597150377183127,VT8020,MN8014,46.87501252181574,24.26189896058108,WPG,WPG,0.09227866204622914,0.10629470758775315,1,36.793110241337274,90.6,6.6,10.1
0.17583024737757247,0.2730212507244372,MN8014,U12,42.31100032331786,17.45295551354633,WPG,WPG,0.08965618785420842,0.0838655628187194,0,20.98254290117486,50.2,5.3,14.6
0.18207282238821157,0.25902626633934644,VT8020,U12,38.587101526329036,20.32833294672021,WPG,WPG,0.09572266648289281,0.08890863898529823,5,16.36121851800938,67.7,4.6,10.3
0.1786664557877346,0.2581347675963197,VT8020,U12,44.95477707939844,24.83315966976655,WPG,WPG,0.09504079158345138,0.09026447784031516,1,24.24425545868518,70.8,4.5,10.0
0.1823717753454121,0.263061565865951,VT8020,U12,50.267600850744124,15.063568219161978,WPG,WPG,0.09347280297712993,0.08444587545605209,3,20.12684659038956,50.8,3.7,11.5
0.18554001643983561,0.27360947617318876,VT8020,U12,44.48841704480797,12.836930392441381,WPG,WPG,0.09145577129947075,0.08198051608493853,6,19.680822762122787,54.5,4.4,10.2
0.15975855802214467,0.2559159211376627,VT8020,U12,49.14962564063543,16.066661764126888,WPG,WPG,0.09101922160049061,0.07436698005835944,0,14.811517920382814,50.0,4.4,10.0
0.18476256887827694,0.28732228392246373,VT8020,U10,40.847836812322846,17.658011435048294,WPG,WPG,0.09255955799368981,0.08774969780516496,7,21.167852282204382,69.0,3.7,12.3
0.18557950980335228,0.2793700932496217,VT8020,U10,44.86812699313503,17.131270104207125,WPG,WPG,0.09007700561699,0.10938830480711645,3,17.55177970868619,85.5,4.3,12.2
0.18398734712571443,0.297755742418364,MAD_M6C12,U12,46.46320286629417,17.67376125406164,WPG,WPG,0.09036899906059723,0.11433828676432857,4,15.860020003830009,52.9,5.2,10.7
0.18539956219891365,0.28867707829121103,MAD_M6C12,U12,46.901131684003346,21.05543728916409,WPG,WPG,0.0972309262324726,0.11758852238172833,6,22.397547915882214,52.9,5.0,10.5
0.1843017086685908,0.2755128866214015,VT8020,U12,45.7898397901408,22.61821424861066,WPG,WPG,0.10019258157466769,0.12635532344281392,3,24.771325340710803,58.6,4.8,10.0
0.1773441091534994,0.2779800898246877,MAD_M6C12,U12,49.670776661088524,22.168924455206298,WPG,WPG,0.09523006002731277,0.12451829658007534,0,18.17226611175017,63.3,5.4,10.0
0.18877503975915105,0.2871916146466541,MAD_M6C12,U10,45.98990623992594,17.468348441221384,WPG,WPG,0.09950446126353643,0.1311632938009054,1,15.180218196891603,54.7,4.9,10.1
0.18336720062186987,0.27347972522638875,MAD_M6C12,U10,45.05105935810814,13.448111753477889,WPG,WPG,0.09149888903485948,0.15215156857873538,6,13.839687172900174,50.0,4.1,10.4
