thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,push_duration,total_tracking_error,total_energy,cost,unique_id,ac1,ac2,ac3
0.19263053846602274,0.2309896539482456,U12,MN8014,18.418362232189644,19.736719176608617,WPG,WPG,0.10049351259370523,0.06977460933072617,23.70202320960501,167.91104443315425,40.493127652920435,f6c0c9d9,206.2,4.3,17.6
0.24457100178425067,0.2449207401964021,MN8014,MN8014,24.24777738153798,22.4132718242588,WPG,WPG,0.07667927426533218,0.07679538595964494,39.79770156482836,127.6777733719758,52.56547890202594,91a9e9a1,188.2,3.6,15.4
0.2365060720828296,0.2546786734130738,MN8014,MN8014,28.781338531417028,14.317169937515184,WPG,WPG,0.09463524853182365,0.06878064459446546,129.5449253580854,168.66178829412124,146.41110418749753,004d968a,168.9,4.1,22.5
0.24697504193016911,0.23186127321694985,U12,MN8014,25.29382663982809,33.60729915750932,WPG,WPG,0.09496558011885446,0.07466825530715784,67.00252739908774,28.43293793849084,69.84582119293682,b91419c9,205.0,2.4,18.2
0.24624004506721497,0.28444529755960124,U12,MN8014,12.875531043310277,13.460398364964815,WPG,CPG,0.09742891888822708,0.08699906443735467,11.674759155147916,73.39510544310765,19.01426969945868,f8f9e0ad,167.0,4.8,29.0
0.21122070669713483,0.2355258065926676,MN8014,MN8014,25.406439611095898,29.14453695802214,WPG,WPG,0.09445534132652564,0.07068281252693438,10.148296968770342,55.7140273223102,15.719699701001364,a4dfc258,162.2,3.1,26.6
0.21274041209375494,0.2511475349887195,MN8014,U12,28.613154462057413,23.61638329409831,WPG,WPG,0.10102744829299412,0.06755069402650456,9.303284056013432,99.10415874192702,19.213699930206133,9f43019f,220.4,5.4,18.1
0.235777514939655,0.25473623270732254,U12,MN8014,24.427739546529725,10.996168106047772,WPG,CPG,0.09753630271484912,0.09852526729661329,65.33868166009614,271.11353994662534,92.45003565475868,e3a5739b,133.4,3.7,19.1
0.21760820024931746,0.25134746313086587,MN8014,MN8014,25.561058416969964,14.926641648855753,WPG,WPG,0.08430645021934743,0.11090695022634359,62.110612753342274,243.1049475977499,86.42110751311726,b1453a1e,189.1,4.5,25.1
0.23859811013711088,0.2938346673049578,VT8020,MN8014,20.847021728821133,12.287760326818471,WPG,WPG,0.09221953230212263,0.09148672919171458,14.522699420547353,236.8906458801644,38.2117640085638,845b8466,221.1,4.9,27.5
0.23758379025688034,0.21623415249557243,MN8014,MN8014,19.708716350614594,18.19918472834953,WPG,WPG,0.10857966603396182,0.10381868550667146,101.43763091313602,368.9495386010752,138.33258477324352,56046b9f,183.5,5.8,20.2
0.2495901413511083,0.2428986357034132,U12,U12,27.82017172135441,16.40329276207609,WPG,WPG,0.10029486066139381,0.07229202555633303,30.330317364015997,289.21853373451444,59.25217073746744,c648b9bc,116.7,4.2,24.5
0.22356391044441085,0.24408493671353476,MN8014,U12,17.62266236942859,20.134946748807877,WPG,WPG,0.09874726899407735,0.08582459921685025,19.770046355240996,53.61669592598691,25.131715947839687,77d3241d,135.2,4.7,23.6
0.2064096943136206,0.29855590731856224,U12,MN8014,18.211941290955316,27.005740268105203,WPG,WPG,0.09600331525807239,0.05740002332020417,61.992594198851535,117.36234833421881,73.72882903227341,b8e290e9,203.2,3.3,32.1
0.23459434118564493,0.2507747665733732,MN8014,MN8014,21.825932496358966,26.136794507782287,WPG,WPG,0.07805986633962132,0.10054131155998491,48.12149827252554,37.95436145122254,51.916934417647795,44461ab6,145.6,4.5,24.1
0.2160612749919287,0.25683303330023377,MN8014,MN8014,15.276428015623882,24.51190231247478,WPG,WPG,0.09281840816135059,0.05533471997537511,12.130039595325545,86.8010157224862,20.810141167574166,f7d087c0,229.2,3.7,32.4
0.2174394869027905,0.24889954167828487,MN8014,MN8014,25.1647754325473,26.942951383304383,WPG,WPG,0.09163630191341761,0.06810017643709942,13.948270029698921,72.13335379323475,21.161605409022396,2e8cf6d8,192.6,5.3,29.3
0.2272013159332632,0.2660981787310114,U12,MN8014,25.031827436555474,24.813507564659417,WPG,WPG,0.09953672093828929,0.08115611907240891,13.275416973933016,98.93110370123838,23.168527344056855,2900b828,202.5,4.3,23.4
0.23697920584562954,0.25397048375019576,MN8014,MN8014,23.848652783189102,25.169007476837432,WPG,WPG,0.08824006761966005,0.0903539356545931,19.795728006878175,112.9130853861058,31.087036545488758,87821154,216.5,4.7,29.7
0.21798080703039335,0.26199397813766495,U12,U12,33.06526645376116,20.56564086385351,WPG,WPG,0.09513717050023662,0.07167517219411708,345.83246696916444,484.73080101854634,394.3055470710191,a3f09f13,229.4,4.9,22.6
