motor,target_ratio,actual_ratio,gearbox,mass,efficiency,cost,ratio_error
U12,57.9,57.82857142857143,WPG,4.043,0.859,0.7586710818083802,0.0714285714285694
U12,58.0,58.0,WPG,3.091,0.675,0.5676139235255963,0.0
U12,58.1,58.18181818181818,WPG,4.017,0.812,0.7815973755182295,0.08181818181817846
U12,58.2,58.18181818181818,WPG,4.017,0.812,0.7815973755182295,0.018181818181822962
U12,58.5,58.5,WPG,3.49,0.616,0.7391829480848578,0.0
U12,58.7,58.77777777777778,WPG,4.104,0.87,0.7714091260517597,0.07777777777777573
U12,58.8,58.77777777777778,WPG,4.104,0.87,0.7714091260517597,0.02222222222221859
U12,58.9,58.84615384615385,WPG,4.008,0.752,0.8184332753665229,0.05384615384615188
U12,59.1,59.18181818181818,WPG,3.336,0.677,0.6471097334785132,0.08181818181817846
U12,59.2,59.18181818181818,WPG,3.336,0.677,0.6471097334785132,0.018181818181822962
U12,59.5,59.5,WPG,3.453,0.742,0.6426967806300747,0.0
U12,59.6,59.63636363636363,WPG,3.713,0.749,0.7234353539928653,0.03636363636363171
U12,59.7,59.63636363636363,WPG,3.713,0.749,0.7234353539928653,0.06363636363636971
U12,59.8,59.888888888888886,WPG,4.154,0.843,0.8059983714107052,0.08888888888888857
U12,59.9,59.888888888888886,WPG,4.154,0.843,0.8059983714107052,0.011111111111112848
MN8014,4.0,4.0,SSPG,0.739,0.962,-0.4006232460682331,0.0
MN8014,4.1,4.1,SSPG,0.794,0.964,-0.3834824025998126,0.0
MN8014,4.2,4.2,SSPG,0.739,0.954,-0.3954172523935486,0.0
MN8014,4.3,4.2991913746630726,CPG,0.765,0.955,-0.3794083994724287,0.0008086253369272711
MN8014,4.4,4.4,SSPG,0.735,0.956,-0.3978253593234152,0.0
MN8014,4.5,4.5,SSPG,0.746,0.954,-0.3930012121250663,0.0
MN8014,4.6,4.6,SSPG,0.756,0.957,-0.3919569505390883,0.0
MN8014,4.7,4.699604743083004,CPG,0.849,0.967,-0.3638708151244277,0.0003952569169962672
MN8014,4.8,4.8,SSPG,0.736,0.941,-0.3877385361083623,0.0
MN8014,4.9,4.9,CPG,0.79,0.955,-0.3792554464217887,0.0
MN8014,5.0,5.0,SSPG,0.772,0.959,-0.3880472610709858,0.0
MN8014,5.1,5.1,SSPG,0.764,0.943,-0.3799341462421978,0.0
MN8014,5.2,5.2,SSPG,0.769,0.96,-0.3895803457755871,0.0
MN8014,5.3,5.301075268817205,CPG,0.82,0.952,-0.356170388481526,0.0010752688172050995
MN8014,5.4,5.4,SSPG,0.76,0.945,-0.3824623594802069,0.0
MN8014,5.5,5.5,SSPG,0.762,0.953,-0.3873753590093339,0.0
MN8014,5.6,5.6,SSPG,0.817,0.962,-0.3747022427868884,0.0
MN8014,5.7,5.7,SSPG,0.756,0.947,-0.3848011220271137,0.0
MN8014,5.8,5.8,SSPG,0.814,0.962,-0.3760909783458876,0.0
MN8014,5.9,6.0,SSPG,0.776,0.952,-0.381618394065151,0.09999999999999964
MN8014,6.0,6.0,SSPG,0.776,0.952,-0.381618394065151,0.0
MN8014,6.1,6.0,SSPG,0.776,0.952,-0.381618394065151,0.09999999999999964
MN8014,6.2,6.199999999999999,CPG,0.871,0.954,-0.3520234514581595,8.881784197001252e-16
MN8014,6.3,6.3,SSPG,0.801,0.949,-0.3713495847067445,0.0
MN8014,6.4,6.4,CPG,0.898,0.958,-0.345248834938583,0.0
MN8014,6.5,6.5,CPG,0.842,0.949,-0.3577087965568445,0.0
MN8014,6.6,6.6,CPG,0.835,0.946,-0.3580782244542134,0.0
MN8014,6.7,6.700757575757578,CPG,0.871,0.946,-0.3390415323163245,0.0007575757575777331
MN8014,6.8,6.8,CPG,0.905,0.958,-0.3433325960748779,0.0
MN8014,6.9,6.9,CPG,0.937,0.958,-0.3327595697949729,0.0
MN8014,7.0,7.0,SSPG,0.819,0.946,-0.3637961838444977,0.0
MN8014,7.1,7.100840336134454,CPG,0.86,0.945,-0.3412501987810455,0.0008403361344546667
MN8014,7.2,7.2,SSPG,0.847,0.96,-0.3633624178485882,0.0
MN8014,7.3,7.2,SSPG,0.847,0.96,-0.3633624178485882,0.09999999999999964
MN8014,7.4,7.4,CPG,0.929,0.953,-0.332294411476091,0.0
MN8014,7.5,7.5,CPG,0.912,0.951,-0.3358078486242867,0.0
MN8014,7.6,7.6,CPG,0.933,0.952,-0.3297505096921157,0.0
MN8014,7.7,7.699218750000001,CPG,0.906,0.947,-0.3275491117259361,0.0007812499999992895
MN8014,7.8,7.8,CPG,0.916,0.948,-0.3329272939430427,0.0
MN8014,7.9,7.901960784313727,CPG,0.901,0.941,-0.3131430287408813,0.0019607843137263714
MN8014,8.0,8.0,CPG,0.921,0.951,-0.3333725889792187,0.0
MN8014,8.1,8.098765432098766,CPG,0.991,0.959,-0.3029150906739063,0.001234567901233774
MN8014,8.2,8.198198198198199,CPG,0.907,0.942,-0.3139102211211599,0.0018018018018004511
MN8014,8.3,8.297872340425531,CPG,0.975,0.959,-0.299322637582337,0.002127659574469476
MN8014,8.4,8.4,CPG,0.944,0.948,-0.3234013946489163,0.0
MN8014,8.5,8.5,CPG,0.972,0.956,-0.3197551514959589,0.0
MN8014,8.6,8.6,CPG,0.973,0.948,-0.3139756415098019,0.0
MN8014,8.7,8.7,CPG,0.987,0.953,-0.3129725219853249,0.0
MN8014,8.8,8.8,CPG,0.97,0.948,-0.3149032278370405,0.0
MN8014,8.9,8.90625,CPG,0.991,0.954,-0.2499009822510675,0.006249999999999645
MN8014,9.0,8.999999999999998,CPG,0.929,0.939,-0.3228196680472052,1.7763568394002505e-15
MN8014,9.1,9.1,CPG,0.971,0.945,-0.3125854054965552,0.0
MN8014,9.2,9.2,CPG,1.015,0.95,-0.3018136691012334,0.0
MN8014,9.3,9.306122448979592,CPG,0.992,0.945,-0.2445302689935934,0.0061224489795908
MN8014,9.4,9.4,CPG,1.016,0.951,-0.3021358989038258,0.0
MN8014,9.5,9.5,CPG,1.024,0.954,-0.3010883336383536,0.0
MN8014,9.6,9.6,CPG,1.006,0.951,-0.305508652508138,0.0
MN8014,9.7,9.696969696969695,CPG,1.0,0.95,-0.2760598936076375,0.003030303030303827
MN8014,9.8,9.8,CPG,1.017,0.952,-0.3024929077983585,0.0
MN8014,9.9,9.896825396825395,CPG,1.011,0.945,-0.2681065584794029,0.0031746031746049397
MN8014,10.0,10.0,CPG,0.976,0.941,-0.3085385844704424,0.0
MN8014,10.1,10.096153846153848,CPG,1.023,0.95,-0.2608303936893815,0.003846153846151168
MN8014,10.2,10.2,CPG,1.027,0.952,-0.2988384574038921,0.0
MN8014,10.3,10.29810298102981,CPG,1.038,0.954,-0.2777212848045695,0.001897018970190345
MN8014,10.4,10.4,CPG,1.065,0.953,-0.2868957922335793,0.0
MN8014,10.5,10.5,CPG,1.038,0.944,-0.2902687185302234,0.0
MN8014,10.6,10.603658536585366,CPG,1.072,0.951,-0.2468950351172298,0.003658536585366079
MN8014,10.7,10.703448275862067,CPG,1.05,0.948,-0.2545669612887777,0.003448275862067973
MN8014,10.8,10.8,CPG,1.056,0.945,-0.2844704367029708,0.0
MN8014,10.9,10.89,CPG,1.049,0.949,-0.1899794502094696,0.009999999999999787
MN8014,11.0,11.0,CPG,1.058,0.951,-0.2881963534967488,0.0
MN8014,11.1,11.099099099099098,CPG,1.062,0.941,-0.2711233680567969,0.0009009009009020019
MN8014,11.2,11.2,CPG,1.034,0.937,-0.2863651977564153,0.0
MN8014,11.3,11.302083333333334,CPG,1.094,0.949,-0.253592718074544,0.002083333333333215
MN8014,11.4,11.314285714285717,WPG,1.081,0.903,-0.2480858636847963,0.08571428571428363
MN8014,11.5,11.5,CPG,1.103,0.947,-0.2705769485745072,0.0
MN8014,11.6,11.555555555555555,WPG,1.049,0.913,-0.2653074333102314,0.04444444444444429
MN8014,11.7,11.700980392156865,CPG,1.077,0.939,-0.2642594593062248,0.0009803921568654062
MN8014,11.8,11.815384615384616,WPG,1.06,0.902,-0.2541848018471961,0.01538461538461533
MN8014,11.9,11.815384615384616,WPG,1.06,0.902,-0.2541848018471961,0.08461538461538431
MN8014,12.0,12.0,CPG,1.087,0.944,-0.2740727900675918,0.0
MN8014,12.1,12.1,WPG,1.11,0.886,-0.2274301023180053,0.0
MN8014,12.2,12.212121212121213,WPG,1.065,0.911,-0.2591259039062247,0.012121212121213532
MN8014,12.3,12.272727272727272,WPG,1.067,0.903,-0.2526565515877225,0.027272727272729114
MN8014,12.4,12.4,WPG,1.068,0.919,-0.2629875367501367,0.0
MN8014,12.5,12.5,CPG,1.115,0.945,-0.2650260391089601,0.0
MN8014,12.6,12.571428571428571,WPG,1.088,0.885,-0.2339388887545306,0.02857142857142847
MN8014,12.7,12.692307692307692,WPG,1.115,0.902,-0.2361182653178467,0.007692307692307665
MN8014,12.8,12.9,WPG,1.15,0.912,-0.2311230520844907,0.09999999999999964
MN8014,12.9,12.9,WPG,1.15,0.912,-0.2311230520844907,0.0
MN8014,13.0,13.0,CPG,1.108,0.936,-0.2613951298384901,0.0
MN8014,13.1,13.090909090909092,WPG,1.089,0.911,-0.251145363206588,0.009090909090907928
MN8014,13.2,13.115384615384617,WPG,1.1,0.884,-0.2291681343050431,0.08461538461538254
MN8014,13.3,13.333333333333334,WPG,1.093,0.917,-0.2533736736597049,0.033333333333333215
MN8014,13.4,13.333333333333334,WPG,1.093,0.917,-0.2533736736597049,0.06666666666666643
MN8014,13.5,13.5,CPG,1.144,0.946,-0.2565346688318592,0.0
MN8014,13.6,13.6,CPG,1.158,0.944,-0.2501944643401883,0.0
MN8014,13.7,13.75,WPG,1.115,0.882,-0.2231564542642694,0.05000000000000071
MN8014,13.8,13.75,WPG,1.115,0.882,-0.2231564542642694,0.05000000000000071
MN8014,13.9,13.92,WPG,1.069,0.897,-0.2481988757673858,0.019999999999999574
MN8014,14.0,13.962962962962964,WPG,1.068,0.907,-0.2556718798943696,0.03703703703703631
MN8014,14.1,14.090909090909092,WPG,1.118,0.899,-0.2332471533124964,0.009090909090907928
MN8014,14.2,14.192307692307692,WPG,1.191,0.909,-0.2161802325426272,0.007692307692307665
MN8014,14.3,14.3,WPG,1.126,0.9,-0.2317855156237809,0.0
MN8014,14.4,14.425925925925926,WPG,1.195,0.915,-0.2183896274186507,0.02592592592592524
MN8014,14.5,14.5,WPG,1.091,0.881,-0.2301291401526495,0.0
MN8014,14.6,14.577777777777778,WPG,1.214,0.891,-0.1964132747005859,0.022222222222222143
MN8014,14.7,14.636363636363637,WPG,1.102,0.859,-0.2121889420175368,0.0636363636363626
MN8014,14.8,14.823529411764708,WPG,1.233,0.878,-0.1812121454487546,0.023529411764707575
MN8014,14.9,14.909090909090908,WPG,1.209,0.918,-0.2164850440871726,0.009090909090907928
MN8014,15.0,15.0,WPG,1.096,0.907,-0.2461821718422725,0.0
MN8014,15.1,15.127272727272729,WPG,1.147,0.899,-0.2237917624185972,0.027272727272729114
MN8014,15.2,15.23076923076923,WPG,1.156,0.884,-0.2105402816067131,0.03076923076923066
MN8014,15.3,15.353535353535351,WPG,1.182,0.913,-0.2215230157821396,0.05353535353535044
MN8014,15.4,15.4,WPG,1.117,0.879,-0.2205462625196496,0.0
MN8014,15.5,15.494736842105263,WPG,1.286,0.879,-0.1648365028335712,0.005263157894736636
MN8014,15.6,15.583333333333334,WPG,1.244,0.892,-0.1871310284060661,0.01666666666666572
MN8014,15.7,15.681818181818182,WPG,1.123,0.881,-0.219759871600613,0.018181818181817633
MN8014,15.8,15.785714285714286,WPG,1.204,0.899,-0.2047603979755245,0.014285714285714235
MN8014,15.9,15.954545454545457,WPG,1.206,0.906,-0.2089734371559476,0.05454545454545645
MN8014,16.0,16.0,WPG,1.079,0.875,-0.2305065108749776,0.0
MN8014,16.1,16.11111111111111,WPG,1.13,0.895,-0.2266602106796136,0.011111111111109295
MN8014,16.2,16.2,WPG,1.121,0.893,-0.2281331602525635,0.0
MN8014,16.3,16.346153846153847,WPG,1.218,0.884,-0.1901370971733197,0.04615384615384599
MN8014,16.4,16.346153846153847,WPG,1.218,0.884,-0.1901370971733197,0.05384615384615188
MN8014,16.5,16.5,WPG,1.134,0.877,-0.2133573649936277,0.0
MN8014,16.6,16.615384615384617,WPG,1.271,0.9,-0.1836122423614541,0.01538461538461533
MN8014,16.7,16.675,WPG,1.151,0.879,-0.209303920737555,0.02499999999999858
MN8014,16.8,16.77922077922078,WPG,1.239,0.897,-0.1921047309879742,0.020779220779221674
MN8014,16.9,16.90909090909091,WPG,1.2,0.881,-0.194222878972305,0.009090909090911481
MN8014,17.0,16.96969696969697,WPG,1.233,0.919,-0.2085553728616247,0.030303030303031164
MN8014,17.1,17.1,WPG,1.246,0.904,-0.1942959974954618,0.0
MN8014,17.2,17.185185185185187,WPG,1.203,0.908,-0.21095739824807,0.014814814814812394
MN8014,17.3,17.333333333333332,WPG,1.248,0.914,-0.2004956130687245,0.03333333333333144
MN8014,17.4,17.333333333333332,WPG,1.248,0.914,-0.2004956130687245,0.06666666666666643
MN8014,17.5,17.5,WPG,1.172,0.893,-0.2112903772127141,0.0
MN8014,17.6,17.571428571428573,WPG,1.259,0.899,-0.186491320072993,0.02857142857142847
MN8014,17.7,17.704545454545453,WPG,1.261,0.906,-0.1908881271770803,0.004545454545453964
MN8014,17.8,17.82716049382716,WPG,1.268,0.908,-0.1899438171146544,0.027160493827160792
MN8014,17.9,17.88888888888889,WPG,1.159,0.877,-0.205119761372574,0.011111111111109295
MN8014,18.0,18.0,WPG,1.187,0.879,-0.1973766439391074,0.0
MN8014,18.1,18.05128205128205,WPG,1.241,0.855,-0.1635897344255295,0.04871794871795032
MN8014,18.2,18.22222222222222,WPG,1.276,0.911,-0.1891669210718424,0.022222222222222143
MN8014,18.3,18.22222222222222,WPG,1.276,0.911,-0.1891669210718424,0.07777777777777928
MN8014,18.4,18.416666666666668,WPG,1.243,0.882,-0.1810201353298141,0.016666666666669272
MN8014,18.5,18.5,WPG,1.296,0.901,-0.1759770654336821,0.0
MN8014,18.6,18.6,WPG,1.201,0.895,-0.2034741684784881,0.0
MN8014,18.7,18.7012987012987,WPG,1.299,0.897,-0.1723486042939354,0.0012987012987011326
MN8014,18.8,18.742857142857144,WPG,1.311,0.874,-0.153141714771999,0.05714285714285694
MN8014,18.9,18.88888888888889,WPG,1.31,0.887,-0.1621509915039802,0.011111111111109295
MN8014,19.0,19.0,WPG,1.307,0.911,-0.1788981144351089,0.0
MN8014,19.1,19.133333333333333,WPG,1.306,0.914,-0.1815566366130757,0.03333333333333144
MN8014,19.2,19.2,WPG,1.317,0.883,-0.1570758078867477,0.0
MN8014,19.3,19.33333333333333,WPG,1.226,0.877,-0.182901154509087,0.033333333333327886
MN8014,19.4,19.40625,WPG,1.195,0.875,-0.1914875348354047,0.006250000000001421
MN8014,19.5,19.52777777777778,WPG,1.33,0.905,-0.1676206079693395,0.027777777777778567
MN8014,19.6,19.6,WPG,1.205,0.851,-0.1721906955689495,0.0
MN8014,19.7,19.692307692307693,WPG,1.344,0.873,-0.1413805020875387,0.007692307692305889
MN8014,19.8,19.753086419753085,WPG,1.33,0.908,-0.1697490672860288,0.04691358024691539
MN8014,19.9,19.91111111111111,WPG,1.283,0.895,-0.17630292951527,0.011111111111112848
MN8014,20.0,20.0,WPG,1.251,0.852,-0.1583890464841079,0.0
MN8014,20.1,20.09090909090909,WPG,1.352,0.885,-0.1468267875077027,0.009090909090911481
MN8014,20.2,20.25,WPG,1.346,0.898,-0.157717294919726,0.05000000000000071
MN8014,20.3,20.25,WPG,1.346,0.898,-0.157717294919726,0.05000000000000071
MN8014,20.4,20.428571428571427,WPG,1.353,0.916,-0.1670819672489239,0.02857142857142847
MN8014,20.5,20.5,WPG,1.381,0.853,-0.1157296579899317,0.0
MN8014,20.6,20.58333333333333,WPG,1.362,0.901,-0.1542179529319327,0.016666666666672825
MN8014,20.7,20.727272727272727,WPG,1.367,0.912,-0.1599861991583326,0.027272727272727337
MN8014,20.8,20.8,WPG,1.31,0.879,-0.1567831718556871,0.0
MN8014,20.9,20.923076923076923,WPG,1.319,0.855,-0.1378111765541543,0.02307692307692477
MN8014,21.0,21.0,WPG,1.235,0.875,-0.1783237138616482,0.0
MN8014,21.1,21.142857142857142,WPG,1.385,0.907,-0.1506945959856218,0.04285714285714093
MN8014,21.2,21.25,WPG,1.282,0.889,-0.1726484348783139,0.05000000000000071
MN8014,21.3,21.25,WPG,1.282,0.889,-0.1726484348783139,0.05000000000000071
MN8014,21.4,21.357142857142858,WPG,1.2,0.871,-0.1877415094574826,0.04285714285714093
MN8014,21.5,21.53333333333333,WPG,1.405,0.883,-0.1280439454765439,0.03333333333333144
MN8014,21.6,21.60606060606061,WPG,1.294,0.852,-0.1439922806384004,0.006060606060607654
MN8014,21.7,21.714285714285715,WPG,1.395,0.901,-0.1435279062912885,0.014285714285716011
MN8014,21.8,21.77777777777778,WPG,1.396,0.908,-0.1479196554182269,0.022222222222222143
MN8014,21.9,21.923076923076923,WPG,1.448,0.889,-0.1175508103107338,0.02307692307692477
MN8014,22.0,22.0,WPG,1.206,0.829,-0.1576436793639827,0.0
MN8014,22.1,22.10909090909091,WPG,1.354,0.869,-0.1357654447905781,0.009090909090907928
MN8014,22.2,22.257142857142856,WPG,1.418,0.895,-0.1316396774268518,0.05714285714285694
MN8014,22.3,22.272727272727277,WPG,1.327,0.847,-0.1294465007154962,0.027272727272723785
MN8014,22.4,22.38888888888889,WPG,1.313,0.877,-0.1542933834419455,0.011111111111109295
MN8014,22.5,22.5,WPG,1.318,0.894,-0.1643769898417088,0.0
MN8014,22.6,22.5625,WPG,1.435,0.898,-0.1283596200715734,0.03750000000000142
MN8014,22.7,22.666666666666668,WPG,1.328,0.878,-0.1496082297740701,0.03333333333333144
MN8014,22.8,22.814814814814813,WPG,1.282,0.849,-0.1453399597441369,0.014814814814812394
MN8014,22.9,22.857142857142858,WPG,1.221,0.843,-0.1618266663206281,0.04285714285714093
MN8014,23.0,23.0,WPG,1.336,0.851,-0.1290615828411624,0.0
MN8014,23.1,23.142857142857142,WPG,1.494,0.874,-0.0927945836226416,0.04285714285714093
MN8014,23.2,23.22222222222222,WPG,1.493,0.887,-0.1017214730285773,0.022222222222222143
MN8014,23.3,23.296296296296298,WPG,1.385,0.881,-0.132893434750881,0.0037037037037030984
MN8014,23.4,23.4,WPG,1.458,0.907,-0.1266683882112174,0.0
MN8014,23.5,23.59183673469388,WPG,1.354,0.885,-0.1465770991085632,0.09183673469388154
MN8014,23.6,23.59183673469388,WPG,1.354,0.885,-0.1465770991085632,0.008163265306119882
MN8014,23.7,23.68,WPG,1.4,0.867,-0.119219671695884,0.019999999999999574
MN8014,23.8,23.8,WPG,1.373,0.844,-0.1127346464662861,0.0
MN8014,23.9,23.916666666666668,WPG,1.473,0.905,-0.1206629265817033,0.016666666666669272
MN8014,24.0,24.0,WPG,1.475,0.902,-0.1176547384232798,0.0
MN8014,24.1,24.126984126984127,WPG,1.489,0.902,-0.1128584356565368,0.026984126984125112
MN8014,24.2,24.181818181818183,WPG,1.327,0.801,-0.098524107677081,0.018181818181815856
MN8014,24.3,24.369230769230768,WPG,1.536,0.873,-0.0779429346480775,0.06923076923076721
MN8014,24.4,24.369230769230768,WPG,1.536,0.873,-0.0779429346480775,0.03076923076923066
MN8014,24.5,24.571428571428573,WPG,1.495,0.895,-0.1063813298038757,0.07142857142857295
MN8014,24.6,24.571428571428573,WPG,1.495,0.895,-0.1063813298038757,0.02857142857142847
MN8014,24.7,24.703703703703702,WPG,1.329,0.849,-0.1298506209962442,0.0037037037037030984
MN8014,24.8,24.8,WPG,1.386,0.851,-0.1124673268528089,0.0
MN8014,24.9,24.88888888888889,WPG,1.548,0.818,-0.0369351129087478,0.011111111111109295
MN8014,25.0,25.0,WPG,1.297,0.843,-0.1366271669093707,0.0
MN8014,25.1,25.107142857142858,WPG,1.514,0.895,-0.0996949862507176,0.007142857142856229
MN8014,25.2,25.142857142857142,WPG,1.405,0.874,-0.1216574500892266,0.05714285714285694
MN8014,25.3,25.27777777777778,WPG,1.427,0.813,-0.0738862699444867,0.022222222222222143
MN8014,25.5,25.5,WPG,1.408,0.878,-0.123441901700096,0.0
MN8014,25.6,25.6,WPG,1.414,0.865,-0.1130147100590905,0.0
MN8014,25.7,25.666666666666668,WPG,1.431,0.842,-0.0917672311726113,0.03333333333333144
MN8014,25.8,25.8,WPG,1.542,0.871,-0.0747633778234914,0.0
MN8014,25.9,25.88235294117647,WPG,1.614,0.82,-0.0166922920349098,0.017647058823527573
MN8014,26.0,26.0,WPG,1.558,0.881,-0.0759437776998899,0.0
MN8014,26.1,26.133333333333333,WPG,1.453,0.732,-0.0105925311921014,0.03333333333333144
MN8014,26.2,26.133333333333333,WPG,1.453,0.732,-0.0105925311921014,0.06666666666666643
MN8014,26.3,26.363636363636363,WPG,1.409,0.801,-0.0714906091893194,0.0636363636363626
MN8014,26.4,26.363636363636363,WPG,1.409,0.801,-0.0714906091893194,0.036363636363635266
MN8014,26.5,26.448979591836736,WPG,1.435,0.886,-0.1197654478990903,0.051020408163264364
MN8014,26.6,26.6,WPG,1.57,0.883,-0.0738135327809378,0.0
MN8014,26.7,26.714285714285715,WPG,1.451,0.881,-0.1112007649790221,0.014285714285716011
MN8014,26.8,26.83333333333333,WPG,1.383,0.846,-0.1103845871614906,0.033333333333327886
MN8014,26.9,26.892307692307693,WPG,1.619,0.873,-0.0504769064363191,0.007692307692305889
MN8014,27.0,27.0,WPG,1.317,0.794,-0.0971880033584945,0.0
MN8014,27.1,27.125,WPG,1.464,0.802,-0.0542384486494418,0.02499999999999858
MN8014,27.2,27.23809523809524,WPG,1.353,0.843,-0.1184596174431372,0.03809523809524151
MN8014,27.3,27.23809523809524,WPG,1.353,0.843,-0.1184596174431372,0.06190476190475991
MN8014,27.4,27.40740740740741,WPG,1.595,0.897,-0.0744621544949848,0.00740740740740975
MN8014,27.5,27.49090909090909,WPG,1.604,0.87,-0.0533910920579083,0.009090909090911481
MN8014,27.6,27.5625,WPG,1.601,0.898,-0.0735866362383683,0.03750000000000142
MN8014,27.8,27.857142857142858,WPG,1.62,0.895,-0.0647351072312748,0.05714285714285694
MN8014,27.9,27.857142857142858,WPG,1.62,0.895,-0.0647351072312748,0.04285714285714093
MN8014,28.0,28.0,WPG,1.491,0.839,-0.0700236568361426,0.0
MN8014,28.1,28.115384615384617,WPG,1.628,0.85,-0.0324305075875844,0.01538461538461533
MN8014,28.2,28.2,WPG,1.668,0.853,-0.0209961700981802,0.0
MN8014,28.3,28.33333333333333,WPG,1.496,0.874,-0.0919918908719508,0.033333333333327886
MN8014,28.4,28.444444444444443,WPG,1.495,0.869,-0.0888079466971863,0.04444444444444429
MN8014,28.5,28.5,WPG,1.642,0.89,-0.0542218333738472,0.0
MN8014,28.6,28.6,WPG,1.531,0.809,-0.0369774638990768,0.0
MN8014,28.7,28.711111111111112,WPG,1.546,0.865,-0.0693181224932624,0.011111111111112848
MN8014,28.8,28.77777777777778,WPG,1.564,0.813,-0.0288835810920135,0.022222222222222143
MN8014,28.9,28.85185185185185,WPG,1.653,0.881,-0.0448173604839068,0.048148148148147385
MN8014,29.0,29.0,WPG,1.439,0.846,-0.0920333166738792,0.0
MN8014,29.1,29.166666666666668,WPG,1.527,0.842,-0.0603543794015399,0.06666666666666643
MN8014,29.2,29.166666666666668,WPG,1.527,0.842,-0.0603543794015399,0.03333333333333144
MN8014,29.3,29.285714285714285,WPG,1.667,0.89,-0.0459581729732121,0.014285714285716011
MN8014,29.4,29.33333333333333,WPG,1.664,0.902,-0.0552421926801632,0.06666666666666998
MN8014,29.5,29.46938775510204,WPG,1.67,0.886,-0.0424859891643879,0.03061224489795933
MN8014,29.6,29.571428571428573,WPG,1.412,0.843,-0.0990377979818282,0.02857142857142847
MN8014,29.7,29.6875,WPG,1.375,0.794,-0.078279309589446,0.01249999999999929
MN8014,29.8,29.75,WPG,1.687,0.849,-0.0117910166591339,0.05000000000000071
MN8014,30.0,30.0,WPG,1.546,0.881,-0.0801500633344742,0.0
MN8014,30.3,30.4,WPG,1.599,0.845,-0.0383890335169452,0.09999999999999787
MN8014,30.4,30.4,WPG,1.599,0.845,-0.0383890335169452,0.0
MN8014,30.5,30.545454545454547,WPG,1.573,0.811,-0.0244900536936417,0.045454545454546746
MN8014,30.6,30.6,WPG,1.6,0.851,-0.0419631578887562,0.0
MN8014,30.7,30.75,WPG,1.718,0.895,-0.032409226968017,0.05000000000000071
MN8014,30.8,30.814814814814813,WPG,1.515,0.806,-0.0404104441286428,0.014814814814812394
MN8014,30.9,30.814814814814813,WPG,1.515,0.806,-0.0404104441286428,0.08518518518518547
MN8014,31.0,31.0,WPG,1.472,0.835,-0.0736781429064128,0.0
MN8014,31.1,31.085714285714285,WPG,1.586,0.858,-0.0517949883860965,0.014285714285716011
MN8014,31.2,31.25,WPG,1.585,0.846,-0.0440847077963074,0.05000000000000071
MN8014,31.3,31.25,WPG,1.585,0.846,-0.0440847077963074,0.05000000000000071
MN8014,31.4,31.45,WPG,1.587,0.862,-0.0539668460729861,0.05000000000000071
MN8014,31.5,31.45,WPG,1.587,0.862,-0.0539668460729861,0.05000000000000071
MN8014,31.6,31.666666666666668,WPG,1.748,0.89,-0.0195125446987196,0.06666666666666643
MN8014,31.7,31.714285714285715,WPG,1.594,0.874,-0.0595406253139372,0.014285714285716011
MN8014,31.8,31.875,WPG,1.613,0.839,-0.0299329705652928,0.07499999999999929
MN8014,31.9,31.875,WPG,1.613,0.839,-0.0299329705652928,0.02499999999999858
MN8014,32.0,32.0,WPG,1.772,0.865,0.0050995357812952,0.0
MN8014,32.1,32.111111111111114,WPG,1.615,0.869,-0.0493952360929939,0.011111111111112848
MN8014,32.2,32.2,WPG,1.496,0.76,-0.0154309547374613,0.0
MN8014,32.3,32.30769230769231,WPG,1.648,0.803,0.0055736457379913,0.007692307692309441
MN8014,32.4,32.30769230769231,WPG,1.648,0.803,0.0055736457379913,0.09230769230769198
MN8014,32.5,32.5,WPG,1.49,0.794,-0.0402073399320143,0.0
MN8014,32.6,32.57142857142857,WPG,1.44,0.791,-0.0545558607882397,0.028571428571432023
MN8014,32.7,32.6530612244898,WPG,1.793,0.886,-0.0020042847500337,0.0469387755102062
MN8014,32.8,32.888888888888886,WPG,1.632,0.842,-0.0259045865845867,0.08888888888888857
MN8014,32.9,32.888888888888886,WPG,1.632,0.842,-0.0259045865845867,0.011111111111112848
MN8014,33.0,33.0,WPG,1.38,0.786,-0.0715633485513805,0.0
MN8014,33.1,33.142857142857146,WPG,1.609,0.73,0.0420448327141791,0.04285714285714448
MN8014,33.2,33.142857142857146,WPG,1.609,0.73,0.0420448327141791,0.05714285714285694
MN8014,33.3,33.291666666666664,WPG,1.849,0.818,0.061684188370496,0.00833333333333286
MN8014,33.4,33.476190476190474,WPG,1.822,0.881,0.0110049628282097,0.07619047619047592
MN8014,33.5,33.476190476190474,WPG,1.822,0.881,0.0110049628282097,0.0238095238095255
MN8014,33.6,33.583333333333336,WPG,1.546,0.803,-0.0280011402785915,0.01666666666666572
MN8014,33.7,33.785714285714285,WPG,1.824,0.895,0.0024289733470113,0.08571428571428186
MN8014,33.8,33.785714285714285,WPG,1.824,0.895,0.0024289733470113,0.014285714285712459
MN8014,34.0,34.0,WPG,1.847,0.845,0.0433964895604441,0.0
MN8014,34.2,34.22222222222222,WPG,1.483,0.722,0.0056470924614289,0.02222222222221859
MN8014,34.3,34.34615384615385,WPG,1.878,0.85,0.0502536981179423,0.04615384615384954
MN8014,34.4,34.34615384615385,WPG,1.878,0.85,0.0502536981179423,0.05384615384615188
MN8014,34.5,34.54545454545455,WPG,1.727,0.812,0.026103520135827,0.045454545454546746
